Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008023.1	Chromosome			unplaced-scaffold	14984			Scaffold_8023
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008024.1	Chromosome			unplaced-scaffold	20529			Scaffold_8024
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008025.1	Chromosome			unplaced-scaffold	28054			Scaffold_8025
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008026.1	Chromosome			unplaced-scaffold	70739			Scaffold_8026
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008027.1	Chromosome			unplaced-scaffold	101547			Scaffold_8027
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008028.1	Chromosome			unplaced-scaffold	24657			Scaffold_8028
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008029.1	Chromosome			unplaced-scaffold	12811			Scaffold_8029
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008030.1	Chromosome			unplaced-scaffold	23803			Scaffold_8030
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008031.1	Chromosome			unplaced-scaffold	63166			Scaffold_8031
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008032.1	Chromosome			unplaced-scaffold	33940			Scaffold_8032
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008033.1	Chromosome			unplaced-scaffold	26835			Scaffold_8033
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008034.1	Chromosome			unplaced-scaffold	25147			Scaffold_8034
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008035.1	Chromosome			unplaced-scaffold	23344			Scaffold_8035
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008036.1	Chromosome			unplaced-scaffold	47997			Scaffold_8036
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008037.1	Chromosome			unplaced-scaffold	44171			Scaffold_8037
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008038.1	Chromosome			unplaced-scaffold	32713			Scaffold_8038
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008039.1	Chromosome			unplaced-scaffold	30235			Scaffold_8039
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008040.1	Chromosome			unplaced-scaffold	51367			Scaffold_8040
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008041.1	Chromosome			unplaced-scaffold	19926			Scaffold_8041
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008042.1	Chromosome			unplaced-scaffold	21331			Scaffold_8042
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008043.1	Chromosome			unplaced-scaffold	16720			Scaffold_8043
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008044.1	Chromosome			unplaced-scaffold	67334			Scaffold_8044
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008045.1	Chromosome			unplaced-scaffold	136631			Scaffold_8045
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008046.1	Chromosome			unplaced-scaffold	127528			Scaffold_8046
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008047.1	Chromosome			unplaced-scaffold	160253			Scaffold_8047
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008048.1	Chromosome			unplaced-scaffold	50220			Scaffold_8048
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008049.1	Chromosome			unplaced-scaffold	62473			Scaffold_8049
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008050.1	Chromosome			unplaced-scaffold	31987			Scaffold_8050
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008051.1	Chromosome			unplaced-scaffold	124033			Scaffold_8051
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008052.1	Chromosome			unplaced-scaffold	178454			Scaffold_8052
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008053.1	Chromosome			unplaced-scaffold	68744			Scaffold_8053
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008054.1	Chromosome			unplaced-scaffold	48525			Scaffold_8054
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008055.1	Chromosome			unplaced-scaffold	63918			Scaffold_8055
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008056.1	Chromosome			unplaced-scaffold	49471			Scaffold_8056
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008057.1	Chromosome			unplaced-scaffold	133662			Scaffold_8057
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008058.1	Chromosome			unplaced-scaffold	114844			Scaffold_8058
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008059.1	Chromosome			unplaced-scaffold	51444			Scaffold_8059
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008060.1	Chromosome			unplaced-scaffold	81265			Scaffold_8060
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008061.1	Chromosome			unplaced-scaffold	190493			Scaffold_8061
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008062.1	Chromosome			unplaced-scaffold	48030			Scaffold_8062
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008063.1	Chromosome			unplaced-scaffold	148911			Scaffold_8063
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008064.1	Chromosome			unplaced-scaffold	34630			Scaffold_8064
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008065.1	Chromosome			unplaced-scaffold	85167			Scaffold_8065
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008066.1	Chromosome			unplaced-scaffold	94954			Scaffold_8066
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008067.1	Chromosome			unplaced-scaffold	76002			Scaffold_8067
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008068.1	Chromosome			unplaced-scaffold	55802			Scaffold_8068
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008069.1	Chromosome			unplaced-scaffold	123173			Scaffold_8069
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008070.1	Chromosome			unplaced-scaffold	335167			Scaffold_8070
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008071.1	Chromosome			unplaced-scaffold	37768			Scaffold_8071
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008072.1	Chromosome			unplaced-scaffold	53487			Scaffold_8072
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008073.1	Chromosome			unplaced-scaffold	121693			Scaffold_8073
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008074.1	Chromosome			unplaced-scaffold	32786			Scaffold_8074
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008075.1	Chromosome			unplaced-scaffold	155709			Scaffold_8075
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008076.1	Chromosome			unplaced-scaffold	88673			Scaffold_8076
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008077.1	Chromosome			unplaced-scaffold	34902			Scaffold_8077
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008078.1	Chromosome			unplaced-scaffold	95405			Scaffold_8078
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008079.1	Chromosome			unplaced-scaffold	180058			Scaffold_8079
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008080.1	Chromosome			unplaced-scaffold	54412			Scaffold_8080
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008081.1	Chromosome			unplaced-scaffold	134102			Scaffold_8081
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008082.1	Chromosome			unplaced-scaffold	268584			Scaffold_8082
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008083.1	Chromosome			unplaced-scaffold	32275			Scaffold_8083
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008084.1	Chromosome			unplaced-scaffold	83746			Scaffold_8084
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008085.1	Chromosome			unplaced-scaffold	45724			Scaffold_8085
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008086.1	Chromosome			unplaced-scaffold	26202			Scaffold_8086
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008087.1	Chromosome			unplaced-scaffold	158252			Scaffold_8087
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008088.1	Chromosome			unplaced-scaffold	157203			Scaffold_8088
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008089.1	Chromosome			unplaced-scaffold	96998			Scaffold_8089
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008090.1	Chromosome			unplaced-scaffold	101643			Scaffold_8090
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008091.1	Chromosome			unplaced-scaffold	200861			Scaffold_8091
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008092.1	Chromosome			unplaced-scaffold	32542			Scaffold_8092
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008093.1	Chromosome			unplaced-scaffold	78109			Scaffold_8093
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008094.1	Chromosome			unplaced-scaffold	123539			Scaffold_8094
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008095.1	Chromosome			unplaced-scaffold	28355			Scaffold_8095
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008096.1	Chromosome			unplaced-scaffold	36046			Scaffold_8096
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008097.1	Chromosome			unplaced-scaffold	158446			Scaffold_8097
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008098.1	Chromosome			unplaced-scaffold	44538			Scaffold_8098
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008099.1	Chromosome			unplaced-scaffold	117453			Scaffold_8099
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008100.1	Chromosome			unplaced-scaffold	119976			Scaffold_8100
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008101.1	Chromosome			unplaced-scaffold	66004			Scaffold_8101
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008102.1	Chromosome			unplaced-scaffold	145219			Scaffold_8102
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008103.1	Chromosome			unplaced-scaffold	128068			Scaffold_8103
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008104.1	Chromosome			unplaced-scaffold	25559			Scaffold_8104
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008105.1	Chromosome			unplaced-scaffold	134886			Scaffold_8105
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008106.1	Chromosome			unplaced-scaffold	149718			Scaffold_8106
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008107.1	Chromosome			unplaced-scaffold	45208			Scaffold_8107
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008108.1	Chromosome			unplaced-scaffold	38825			Scaffold_8108
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008109.1	Chromosome			unplaced-scaffold	72855			Scaffold_8109
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008110.1	Chromosome			unplaced-scaffold	56948			Scaffold_8110
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008111.1	Chromosome			unplaced-scaffold	207897			Scaffold_8111
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008112.1	Chromosome			unplaced-scaffold	41734			Scaffold_8112
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008113.1	Chromosome			unplaced-scaffold	52017			Scaffold_8113
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008114.1	Chromosome			unplaced-scaffold	148268			Scaffold_8114
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008115.1	Chromosome			unplaced-scaffold	114962			Scaffold_8115
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008116.1	Chromosome			unplaced-scaffold	84479			Scaffold_8116
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008117.1	Chromosome			unplaced-scaffold	40137			Scaffold_8117
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008118.1	Chromosome			unplaced-scaffold	278376			Scaffold_8118
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008119.1	Chromosome			unplaced-scaffold	50020			Scaffold_8119
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008120.1	Chromosome			unplaced-scaffold	53784			Scaffold_8120
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008121.1	Chromosome			unplaced-scaffold	80669			Scaffold_8121
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008122.1	Chromosome			unplaced-scaffold	149814			Scaffold_8122
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008123.1	Chromosome			unplaced-scaffold	40711			Scaffold_8123
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008124.1	Chromosome			unplaced-scaffold	155743			Scaffold_8124
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008125.1	Chromosome			unplaced-scaffold	111979			Scaffold_8125
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008126.1	Chromosome			unplaced-scaffold	51939			Scaffold_8126
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008127.1	Chromosome			unplaced-scaffold	83732			Scaffold_8127
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008128.1	Chromosome			unplaced-scaffold	60472			Scaffold_8128
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008129.1	Chromosome			unplaced-scaffold	49692			Scaffold_8129
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008130.1	Chromosome			unplaced-scaffold	71741			Scaffold_8130
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008131.1	Chromosome			unplaced-scaffold	78697			Scaffold_8131
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008132.1	Chromosome			unplaced-scaffold	51990			Scaffold_8132
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008133.1	Chromosome			unplaced-scaffold	48618			Scaffold_8133
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008134.1	Chromosome			unplaced-scaffold	37856			Scaffold_8134
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008135.1	Chromosome			unplaced-scaffold	39228			Scaffold_8135
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008136.1	Chromosome			unplaced-scaffold	22951			Scaffold_8136
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008137.1	Chromosome			unplaced-scaffold	53923			Scaffold_8137
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008138.1	Chromosome			unplaced-scaffold	52607			Scaffold_8138
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008139.1	Chromosome			unplaced-scaffold	16290			Scaffold_8139
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008140.1	Chromosome			unplaced-scaffold	47995			Scaffold_8140
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008141.1	Chromosome			unplaced-scaffold	75547			Scaffold_8141
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008142.1	Chromosome			unplaced-scaffold	76838			Scaffold_8142
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008143.1	Chromosome			unplaced-scaffold	69590			Scaffold_8143
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008144.1	Chromosome			unplaced-scaffold	80053			Scaffold_8144
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008145.1	Chromosome			unplaced-scaffold	58556			Scaffold_8145
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008146.1	Chromosome			unplaced-scaffold	49224			Scaffold_8146
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008147.1	Chromosome			unplaced-scaffold	106452			Scaffold_8147
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008148.1	Chromosome			unplaced-scaffold	89154			Scaffold_8148
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008149.1	Chromosome			unplaced-scaffold	27125			Scaffold_8149
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008150.1	Chromosome			unplaced-scaffold	126250			Scaffold_8150
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008151.1	Chromosome			unplaced-scaffold	69333			Scaffold_8151
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008152.1	Chromosome			unplaced-scaffold	174485			Scaffold_8152
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008153.1	Chromosome			unplaced-scaffold	140562			Scaffold_8153
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008154.1	Chromosome			unplaced-scaffold	138525			Scaffold_8154
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008155.1	Chromosome			unplaced-scaffold	90286			Scaffold_8155
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008156.1	Chromosome			unplaced-scaffold	38960			Scaffold_8156
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008157.1	Chromosome			unplaced-scaffold	5616			Scaffold_8157
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008158.1	Chromosome			unplaced-scaffold	15640			Scaffold_8158
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008159.1	Chromosome			unplaced-scaffold	18343			Scaffold_8159
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008160.1	Chromosome			unplaced-scaffold	34010			Scaffold_8160
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008161.1	Chromosome			unplaced-scaffold	48671			Scaffold_8161
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008162.1	Chromosome			unplaced-scaffold	29740			Scaffold_8162
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008163.1	Chromosome			unplaced-scaffold	12152			Scaffold_8163
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008164.1	Chromosome			unplaced-scaffold	56904			Scaffold_8164
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008165.1	Chromosome			unplaced-scaffold	26954			Scaffold_8165
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008166.1	Chromosome			unplaced-scaffold	40420			Scaffold_8166
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008167.1	Chromosome			unplaced-scaffold	11649			Scaffold_8167
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008168.1	Chromosome			unplaced-scaffold	69508			Scaffold_8168
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008169.1	Chromosome			unplaced-scaffold	82626			Scaffold_8169
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008170.1	Chromosome			unplaced-scaffold	146500			Scaffold_8170
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008171.1	Chromosome			unplaced-scaffold	83930			Scaffold_8171
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008172.1	Chromosome			unplaced-scaffold	210817			Scaffold_8172
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008173.1	Chromosome			unplaced-scaffold	64301			Scaffold_8173
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008174.1	Chromosome			unplaced-scaffold	131351			Scaffold_8174
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008175.1	Chromosome			unplaced-scaffold	80547			Scaffold_8175
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008176.1	Chromosome			unplaced-scaffold	54003			Scaffold_8176
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008177.1	Chromosome			unplaced-scaffold	61377			Scaffold_8177
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008178.1	Chromosome			unplaced-scaffold	89750			Scaffold_8178
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008179.1	Chromosome			unplaced-scaffold	48634			Scaffold_8179
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008180.1	Chromosome			unplaced-scaffold	58406			Scaffold_8180
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008181.1	Chromosome			unplaced-scaffold	72749			Scaffold_8181
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008182.1	Chromosome			unplaced-scaffold	118329			Scaffold_8182
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008183.1	Chromosome			unplaced-scaffold	64952			Scaffold_8183
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008184.1	Chromosome			unplaced-scaffold	107002			Scaffold_8184
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008185.1	Chromosome			unplaced-scaffold	75320			Scaffold_8185
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008186.1	Chromosome			unplaced-scaffold	75575			Scaffold_8186
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008187.1	Chromosome			unplaced-scaffold	70781			Scaffold_8187
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008188.1	Chromosome			unplaced-scaffold	231807			Scaffold_8188
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008189.1	Chromosome			unplaced-scaffold	90868			Scaffold_8189
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008190.1	Chromosome			unplaced-scaffold	49541			Scaffold_8190
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008191.1	Chromosome			unplaced-scaffold	81236			Scaffold_8191
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008192.1	Chromosome			unplaced-scaffold	96226			Scaffold_8192
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008193.1	Chromosome			unplaced-scaffold	76954			Scaffold_8193
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008194.1	Chromosome			unplaced-scaffold	28841			Scaffold_8194
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008195.1	Chromosome			unplaced-scaffold	46701			Scaffold_8195
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008196.1	Chromosome			unplaced-scaffold	77113			Scaffold_8196
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008197.1	Chromosome			unplaced-scaffold	69449			Scaffold_8197
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008198.1	Chromosome			unplaced-scaffold	18961			Scaffold_8198
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008199.1	Chromosome			unplaced-scaffold	43673			Scaffold_8199
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008200.1	Chromosome			unplaced-scaffold	63969			Scaffold_8200
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008201.1	Chromosome			unplaced-scaffold	56263			Scaffold_8201
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008202.1	Chromosome			unplaced-scaffold	33883			Scaffold_8202
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008203.1	Chromosome			unplaced-scaffold	26038			Scaffold_8203
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008204.1	Chromosome			unplaced-scaffold	29955			Scaffold_8204
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008205.1	Chromosome			unplaced-scaffold	51244			Scaffold_8205
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008206.1	Chromosome			unplaced-scaffold	17295			Scaffold_8206
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008207.1	Chromosome			unplaced-scaffold	37264			Scaffold_8207
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008208.1	Chromosome			unplaced-scaffold	57882			Scaffold_8208
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008209.1	Chromosome			unplaced-scaffold	69805			Scaffold_8209
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008210.1	Chromosome			unplaced-scaffold	49908			Scaffold_8210
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008211.1	Chromosome			unplaced-scaffold	61441			Scaffold_8211
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008212.1	Chromosome			unplaced-scaffold	40549			Scaffold_8212
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008213.1	Chromosome			unplaced-scaffold	187794			Scaffold_8213
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008214.1	Chromosome			unplaced-scaffold	35363			Scaffold_8214
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008215.1	Chromosome			unplaced-scaffold	42228			Scaffold_8215
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008216.1	Chromosome			unplaced-scaffold	29440			Scaffold_8216
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008217.1	Chromosome			unplaced-scaffold	91038			Scaffold_8217
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008218.1	Chromosome			unplaced-scaffold	45076			Scaffold_8218
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008219.1	Chromosome			unplaced-scaffold	74061			Scaffold_8219
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008220.1	Chromosome			unplaced-scaffold	88790			Scaffold_8220
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008221.1	Chromosome			unplaced-scaffold	45334			Scaffold_8221
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008222.1	Chromosome			unplaced-scaffold	182555			Scaffold_8222
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008223.1	Chromosome			unplaced-scaffold	58236			Scaffold_8223
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008224.1	Chromosome			unplaced-scaffold	45814			Scaffold_8224
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008225.1	Chromosome			unplaced-scaffold	23306			Scaffold_8225
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008226.1	Chromosome			unplaced-scaffold	67584			Scaffold_8226
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008227.1	Chromosome			unplaced-scaffold	44879			Scaffold_8227
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008228.1	Chromosome			unplaced-scaffold	76482			Scaffold_8228
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008229.1	Chromosome			unplaced-scaffold	75866			Scaffold_8229
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008230.1	Chromosome			unplaced-scaffold	53138			Scaffold_8230
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008231.1	Chromosome			unplaced-scaffold	76442			Scaffold_8231
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008232.1	Chromosome			unplaced-scaffold	17138			Scaffold_8232
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008233.1	Chromosome			unplaced-scaffold	14968			Scaffold_8233
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008234.1	Chromosome			unplaced-scaffold	25598			Scaffold_8234
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008235.1	Chromosome			unplaced-scaffold	53130			Scaffold_8235
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008236.1	Chromosome			unplaced-scaffold	19921			Scaffold_8236
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008237.1	Chromosome			unplaced-scaffold	82648			Scaffold_8237
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008238.1	Chromosome			unplaced-scaffold	65963			Scaffold_8238
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008239.1	Chromosome			unplaced-scaffold	7196			Scaffold_8239
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008240.1	Chromosome			unplaced-scaffold	31162			Scaffold_8240
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008241.1	Chromosome			unplaced-scaffold	20820			Scaffold_8241
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008242.1	Chromosome			unplaced-scaffold	56869			Scaffold_8242
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008243.1	Chromosome			unplaced-scaffold	8865			Scaffold_8243
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008244.1	Chromosome			unplaced-scaffold	45468			Scaffold_8244
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008245.1	Chromosome			unplaced-scaffold	24510			Scaffold_8245
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008246.1	Chromosome			unplaced-scaffold	38086			Scaffold_8246
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008247.1	Chromosome			unplaced-scaffold	24838			Scaffold_8247
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008248.1	Chromosome			unplaced-scaffold	29596			Scaffold_8248
GCA_036785775.1	Primary Assembly	Un			JAZHSI010008249.1	Chromosome			unplaced-scaffold	54830			Scaffold_8249
