Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_003713205.1	Primary Assembly	Un			RHJT01002890.1	Chromosome		NW_020863480.1	unplaced-scaffold	83632			ScVebR1_2948;HRSCAF=4074
GCA_003713205.1	Primary Assembly	Un			RHJT01002891.1	Chromosome		NW_020863481.1	unplaced-scaffold	34712			ScVebR1_2949;HRSCAF=4075
GCA_003713205.1	Primary Assembly	Un			RHJT01002892.1	Chromosome		NW_020863483.1	unplaced-scaffold	15520			ScVebR1_2950;HRSCAF=4076
GCA_003713205.1	Primary Assembly	Un			RHJT01002893.1	Chromosome		NW_020863484.1	unplaced-scaffold	64830			ScVebR1_2951;HRSCAF=4077
GCA_003713205.1	Primary Assembly	Un			RHJT01002894.1	Chromosome		NW_020863485.1	unplaced-scaffold	66436			ScVebR1_2952;HRSCAF=4078
GCA_003713205.1	Primary Assembly	Un			RHJT01002895.1	Chromosome		NW_020863486.1	unplaced-scaffold	31122			ScVebR1_2953;HRSCAF=4079
GCA_003713205.1	Primary Assembly	Un			RHJT01002896.1	Chromosome		NW_020863487.1	unplaced-scaffold	25823			ScVebR1_2954;HRSCAF=4080
GCA_003713205.1	Primary Assembly	Un			RHJT01002897.1	Chromosome		NW_020863488.1	unplaced-scaffold	14601			ScVebR1_2955;HRSCAF=4081
GCA_003713205.1	Primary Assembly	Un			RHJT01002898.1	Chromosome		NW_020863489.1	unplaced-scaffold	8071			ScVebR1_2956;HRSCAF=4082
GCA_003713205.1	Primary Assembly	Un			RHJT01002899.1	Chromosome		NW_020863490.1	unplaced-scaffold	20184			ScVebR1_2957;HRSCAF=4083
GCA_003713205.1	Primary Assembly	Un			RHJT01002900.1	Chromosome		NW_020863491.1	unplaced-scaffold	19066			ScVebR1_2958;HRSCAF=4084
GCA_003713205.1	Primary Assembly	Un			RHJT01002901.1	Chromosome		NW_020863492.1	unplaced-scaffold	15292			ScVebR1_2959;HRSCAF=4085
GCA_003713205.1	Primary Assembly	Un			RHJT01002902.1	Chromosome		NW_020863494.1	unplaced-scaffold	29128			ScVebR1_2960;HRSCAF=4086
GCA_003713205.1	Primary Assembly	Un			RHJT01002903.1	Chromosome		NW_020863495.1	unplaced-scaffold	30533			ScVebR1_2961;HRSCAF=4087
GCA_003713205.1	Primary Assembly	Un			RHJT01002904.1	Chromosome		NW_020863496.1	unplaced-scaffold	40916			ScVebR1_2962;HRSCAF=4088
GCA_003713205.1	Primary Assembly	Un			RHJT01002905.1	Chromosome		NW_020863497.1	unplaced-scaffold	36503			ScVebR1_2964;HRSCAF=4091
GCA_003713205.1	Primary Assembly	Un			RHJT01002906.1	Chromosome		NW_020863498.1	unplaced-scaffold	75812			ScVebR1_2965;HRSCAF=4092
GCA_003713205.1	Primary Assembly	Un			RHJT01002907.1	Chromosome		NW_020863499.1	unplaced-scaffold	18211			ScVebR1_2966;HRSCAF=4093
GCA_003713205.1	Primary Assembly	Un			RHJT01002908.1	Chromosome		NW_020863500.1	unplaced-scaffold	35164			ScVebR1_2967;HRSCAF=4094
GCA_003713205.1	Primary Assembly	Un			RHJT01002909.1	Chromosome		NW_020863501.1	unplaced-scaffold	19484			ScVebR1_2968;HRSCAF=4095
GCA_003713205.1	Primary Assembly	Un			RHJT01002910.1	Chromosome		NW_020863502.1	unplaced-scaffold	32275			ScVebR1_2969;HRSCAF=4096
GCA_003713205.1	Primary Assembly	Un			RHJT01002911.1	Chromosome		NW_020863504.1	unplaced-scaffold	36455			ScVebR1_2970;HRSCAF=4097
GCA_003713205.1	Primary Assembly	Un			RHJT01002912.1	Chromosome		NW_020863505.1	unplaced-scaffold	14913			ScVebR1_2971;HRSCAF=4098
GCA_003713205.1	Primary Assembly	Un			RHJT01002913.1	Chromosome		NW_020863506.1	unplaced-scaffold	19675			ScVebR1_2972;HRSCAF=4099
GCA_003713205.1	Primary Assembly	Un			RHJT01002914.1	Chromosome		NW_020863507.1	unplaced-scaffold	25980			ScVebR1_2973;HRSCAF=4100
GCA_003713205.1	Primary Assembly	Un			RHJT01002915.1	Chromosome		NW_020863508.1	unplaced-scaffold	9243			ScVebR1_2974;HRSCAF=4102
GCA_003713205.1	Primary Assembly	Un			RHJT01002916.1	Chromosome		NW_020863509.1	unplaced-scaffold	20933			ScVebR1_2976;HRSCAF=4105
GCA_003713205.1	Primary Assembly	Un			RHJT01002917.1	Chromosome		NW_020863510.1	unplaced-scaffold	43583			ScVebR1_2977;HRSCAF=4106
GCA_003713205.1	Primary Assembly	Un			RHJT01002918.1	Chromosome		NW_020863511.1	unplaced-scaffold	69849			ScVebR1_2978;HRSCAF=4107
GCA_003713205.1	Primary Assembly	Un			RHJT01002919.1	Chromosome		NW_020863512.1	unplaced-scaffold	21715			ScVebR1_2979;HRSCAF=4108
GCA_003713205.1	Primary Assembly	Un			RHJT01002920.1	Chromosome		NW_020863514.1	unplaced-scaffold	13422			ScVebR1_2980;HRSCAF=4109
GCA_003713205.1	Primary Assembly	Un			RHJT01002921.1	Chromosome		NW_020863515.1	unplaced-scaffold	19856			ScVebR1_2981;HRSCAF=4110
GCA_003713205.1	Primary Assembly	Un			RHJT01002922.1	Chromosome		NW_020863516.1	unplaced-scaffold	11259			ScVebR1_2982;HRSCAF=4111
GCA_003713205.1	Primary Assembly	Un			RHJT01002923.1	Chromosome		NW_020863517.1	unplaced-scaffold	26337			ScVebR1_2983;HRSCAF=4112
GCA_003713205.1	Primary Assembly	Un			RHJT01002924.1	Chromosome		NW_020863518.1	unplaced-scaffold	34966			ScVebR1_2984;HRSCAF=4114
GCA_003713205.1	Primary Assembly	Un			RHJT01002925.1	Chromosome		NW_020863519.1	unplaced-scaffold	15799			ScVebR1_2985;HRSCAF=4115
GCA_003713205.1	Primary Assembly	Un			RHJT01002926.1	Chromosome		NW_020863520.1	unplaced-scaffold	17976			ScVebR1_2986;HRSCAF=4116
GCA_003713205.1	Primary Assembly	Un			RHJT01002927.1	Chromosome		NW_020863521.1	unplaced-scaffold	11271			ScVebR1_2987;HRSCAF=4117
GCA_003713205.1	Primary Assembly	Un			RHJT01002928.1	Chromosome		NW_020863522.1	unplaced-scaffold	55556			ScVebR1_2988;HRSCAF=4118
GCA_003713205.1	Primary Assembly	Un			RHJT01002929.1	Chromosome		NW_020863523.1	unplaced-scaffold	16472			ScVebR1_2989;HRSCAF=4120
GCA_003713205.1	Primary Assembly	Un			RHJT01002930.1	Chromosome		NW_020863525.1	unplaced-scaffold	32132			ScVebR1_2990;HRSCAF=4121
GCA_003713205.1	Primary Assembly	Un			RHJT01002931.1	Chromosome		NW_020863526.1	unplaced-scaffold	42378			ScVebR1_2991;HRSCAF=4122
GCA_003713205.1	Primary Assembly	Un			RHJT01002932.1	Chromosome		NW_020863527.1	unplaced-scaffold	17869			ScVebR1_2992;HRSCAF=4123
GCA_003713205.1	Primary Assembly	Un			RHJT01002933.1	Chromosome		NW_020863528.1	unplaced-scaffold	17307			ScVebR1_2993;HRSCAF=4125
GCA_003713205.1	Primary Assembly	Un			RHJT01002934.1	Chromosome		NW_020863529.1	unplaced-scaffold	9484			ScVebR1_2994;HRSCAF=4126
GCA_003713205.1	Primary Assembly	Un			RHJT01002935.1	Chromosome		NW_020863530.1	unplaced-scaffold	7444			ScVebR1_2995;HRSCAF=4127
GCA_003713205.1	Primary Assembly	Un			RHJT01002936.1	Chromosome		NW_020863531.1	unplaced-scaffold	11287			ScVebR1_2996;HRSCAF=4128
GCA_003713205.1	Primary Assembly	Un			RHJT01002937.1	Chromosome		NW_020863532.1	unplaced-scaffold	35239			ScVebR1_2997;HRSCAF=4129
GCA_003713205.1	Primary Assembly	Un			RHJT01002938.1	Chromosome		NW_020863533.1	unplaced-scaffold	24778			ScVebR1_2998;HRSCAF=4130
GCA_003713205.1	Primary Assembly	Un			RHJT01002939.1	Chromosome		NW_020863534.1	unplaced-scaffold	15825			ScVebR1_2999;HRSCAF=4132
GCA_003713205.1	Primary Assembly	Un			RHJT01002940.1	Chromosome		NW_020863538.1	unplaced-scaffold	36658			ScVebR1_3000;HRSCAF=4133
GCA_003713205.1	Primary Assembly	Un			RHJT01002941.1	Chromosome		NW_020863539.1	unplaced-scaffold	15926			ScVebR1_3001;HRSCAF=4134
GCA_003713205.1	Primary Assembly	Un			RHJT01002942.1	Chromosome		NW_020863540.1	unplaced-scaffold	15602			ScVebR1_3002;HRSCAF=4135
GCA_003713205.1	Primary Assembly	Un			RHJT01002943.1	Chromosome		NW_020863541.1	unplaced-scaffold	16962			ScVebR1_3003;HRSCAF=4136
GCA_003713205.1	Primary Assembly	Un			RHJT01002944.1	Chromosome		NW_020863542.1	unplaced-scaffold	11981			ScVebR1_3004;HRSCAF=4137
GCA_003713205.1	Primary Assembly	Un			RHJT01002945.1	Chromosome		NW_020863543.1	unplaced-scaffold	49143			ScVebR1_3005;HRSCAF=4138
GCA_003713205.1	Primary Assembly	Un			RHJT01002946.1	Chromosome		NW_020863544.1	unplaced-scaffold	21333			ScVebR1_3006;HRSCAF=4139
GCA_003713205.1	Primary Assembly	Un			RHJT01002947.1	Chromosome		NW_020863545.1	unplaced-scaffold	23548			ScVebR1_3007;HRSCAF=4140
GCA_003713205.1	Primary Assembly	Un			RHJT01002948.1	Chromosome		NW_020863546.1	unplaced-scaffold	6236			ScVebR1_3009;HRSCAF=4142
GCA_003713205.1	Primary Assembly	Un			RHJT01002949.1	Chromosome		NW_020863548.1	unplaced-scaffold	64233			ScVebR1_3010;HRSCAF=4143
GCA_003713205.1	Primary Assembly	Un			RHJT01002950.1	Chromosome		NW_020863549.1	unplaced-scaffold	30793			ScVebR1_3011;HRSCAF=4144
GCA_003713205.1	Primary Assembly	Un			RHJT01002951.1	Chromosome		NW_020863550.1	unplaced-scaffold	36709			ScVebR1_3012;HRSCAF=4145
GCA_003713205.1	Primary Assembly	Un			RHJT01002952.1	Chromosome		NW_020863551.1	unplaced-scaffold	26543			ScVebR1_3013;HRSCAF=4146
GCA_003713205.1	Primary Assembly	Un			RHJT01002953.1	Chromosome		NW_020863552.1	unplaced-scaffold	11737			ScVebR1_3014;HRSCAF=4148
GCA_003713205.1	Primary Assembly	Un			RHJT01002954.1	Chromosome		NW_020863553.1	unplaced-scaffold	10801			ScVebR1_3015;HRSCAF=4149
GCA_003713205.1	Primary Assembly	Un			RHJT01002955.1	Chromosome		NW_020863554.1	unplaced-scaffold	14360			ScVebR1_3017;HRSCAF=4151
GCA_003713205.1	Primary Assembly	Un			RHJT01002956.1	Chromosome		NW_020863555.1	unplaced-scaffold	21243			ScVebR1_3018;HRSCAF=4152
GCA_003713205.1	Primary Assembly	Un			RHJT01002957.1	Chromosome		NW_020863556.1	unplaced-scaffold	7111			ScVebR1_3019;HRSCAF=4153
GCA_003713205.1	Primary Assembly	Un			RHJT01002958.1	Chromosome		NW_020863558.1	unplaced-scaffold	10424			ScVebR1_3020;HRSCAF=4154
GCA_003713205.1	Primary Assembly	Un			RHJT01002959.1	Chromosome		NW_020863559.1	unplaced-scaffold	142289			ScVebR1_3021;HRSCAF=4155
GCA_003713205.1	Primary Assembly	Un			RHJT01002960.1	Chromosome		NW_020863560.1	unplaced-scaffold	52548			ScVebR1_3022;HRSCAF=4156
GCA_003713205.1	Primary Assembly	Un			RHJT01002961.1	Chromosome		NW_020863561.1	unplaced-scaffold	50842			ScVebR1_3023;HRSCAF=4157
GCA_003713205.1	Primary Assembly	Un			RHJT01002962.1	Chromosome		NW_020863562.1	unplaced-scaffold	26871			ScVebR1_3024;HRSCAF=4158
GCA_003713205.1	Primary Assembly	Un			RHJT01002963.1	Chromosome		NW_020863563.1	unplaced-scaffold	19244			ScVebR1_3025;HRSCAF=4159
GCA_003713205.1	Primary Assembly	Un			RHJT01002964.1	Chromosome		NW_020863564.1	unplaced-scaffold	51953			ScVebR1_3026;HRSCAF=4160
GCA_003713205.1	Primary Assembly	Un			RHJT01002965.1	Chromosome		NW_020863565.1	unplaced-scaffold	18727			ScVebR1_3027;HRSCAF=4161
GCA_003713205.1	Primary Assembly	Un			RHJT01002966.1	Chromosome		NW_020863566.1	unplaced-scaffold	23161			ScVebR1_3028;HRSCAF=4162
GCA_003713205.1	Primary Assembly	Un			RHJT01002967.1	Chromosome		NW_020863567.1	unplaced-scaffold	21264			ScVebR1_3029;HRSCAF=4163
GCA_003713205.1	Primary Assembly	Un			RHJT01002968.1	Chromosome		NW_020863569.1	unplaced-scaffold	60788			ScVebR1_3030;HRSCAF=4164
GCA_003713205.1	Primary Assembly	Un			RHJT01002969.1	Chromosome		NW_020863570.1	unplaced-scaffold	32798			ScVebR1_3031;HRSCAF=4165
GCA_003713205.1	Primary Assembly	Un			RHJT01002970.1	Chromosome		NW_020863571.1	unplaced-scaffold	18202			ScVebR1_3032;HRSCAF=4167
GCA_003713205.1	Primary Assembly	Un			RHJT01002971.1	Chromosome		NW_020863572.1	unplaced-scaffold	26049			ScVebR1_3033;HRSCAF=4168
GCA_003713205.1	Primary Assembly	Un			RHJT01002972.1	Chromosome		NW_020863573.1	unplaced-scaffold	24150			ScVebR1_3034;HRSCAF=4169
GCA_003713205.1	Primary Assembly	Un			RHJT01002973.1	Chromosome		NW_020863574.1	unplaced-scaffold	73312			ScVebR1_3035;HRSCAF=4171
GCA_003713205.1	Primary Assembly	Un			RHJT01002974.1	Chromosome		NW_020863575.1	unplaced-scaffold	26686			ScVebR1_3036;HRSCAF=4172
GCA_003713205.1	Primary Assembly	Un			RHJT01002975.1	Chromosome		NW_020863576.1	unplaced-scaffold	11247			ScVebR1_3037;HRSCAF=4173
GCA_003713205.1	Primary Assembly	Un			RHJT01002976.1	Chromosome		NW_020863577.1	unplaced-scaffold	32502			ScVebR1_3038;HRSCAF=4177
GCA_003713205.1	Primary Assembly	Un			RHJT01002977.1	Chromosome		NW_020863578.1	unplaced-scaffold	54364			ScVebR1_3039;HRSCAF=4178
GCA_003713205.1	Primary Assembly	Un			RHJT01002978.1	Chromosome		NW_020863580.1	unplaced-scaffold	84015			ScVebR1_3040;HRSCAF=4179
GCA_003713205.1	Primary Assembly	Un			RHJT01002979.1	Chromosome		NW_020863581.1	unplaced-scaffold	36844			ScVebR1_3041;HRSCAF=4180
GCA_003713205.1	Primary Assembly	Un			RHJT01002980.1	Chromosome		NW_020863582.1	unplaced-scaffold	41863			ScVebR1_3042;HRSCAF=4181
GCA_003713205.1	Primary Assembly	Un			RHJT01002981.1	Chromosome		NW_020863583.1	unplaced-scaffold	42371			ScVebR1_3043;HRSCAF=4182
GCA_003713205.1	Primary Assembly	Un			RHJT01002982.1	Chromosome		NW_020863584.1	unplaced-scaffold	11345			ScVebR1_3044;HRSCAF=4183
GCA_003713205.1	Primary Assembly	Un			RHJT01002983.1	Chromosome		NW_020863585.1	unplaced-scaffold	10304			ScVebR1_3045;HRSCAF=4184
GCA_003713205.1	Primary Assembly	Un			RHJT01002984.1	Chromosome		NW_020863586.1	unplaced-scaffold	12116			ScVebR1_3046;HRSCAF=4185
GCA_003713205.1	Primary Assembly	Un			RHJT01002985.1	Chromosome		NW_020863587.1	unplaced-scaffold	22896			ScVebR1_3047;HRSCAF=4186
GCA_003713205.1	Primary Assembly	Un			RHJT01002986.1	Chromosome		NW_020863588.1	unplaced-scaffold	16025			ScVebR1_3048;HRSCAF=4187
GCA_003713205.1	Primary Assembly	Un			RHJT01002987.1	Chromosome		NW_020863589.1	unplaced-scaffold	31704			ScVebR1_3049;HRSCAF=4188
GCA_003713205.1	Primary Assembly	Un			RHJT01002988.1	Chromosome		NW_020863591.1	unplaced-scaffold	14227			ScVebR1_3050;HRSCAF=4189
GCA_003713205.1	Primary Assembly	Un			RHJT01002989.1	Chromosome		NW_020863592.1	unplaced-scaffold	22625			ScVebR1_3051;HRSCAF=4190
GCA_003713205.1	Primary Assembly	Un			RHJT01002990.1	Chromosome		NW_020863593.1	unplaced-scaffold	77932			ScVebR1_3052;HRSCAF=4191
GCA_003713205.1	Primary Assembly	Un			RHJT01002991.1	Chromosome		NW_020863594.1	unplaced-scaffold	12610			ScVebR1_3053;HRSCAF=4192
GCA_003713205.1	Primary Assembly	Un			RHJT01002992.1	Chromosome		NW_020863595.1	unplaced-scaffold	24194			ScVebR1_3054;HRSCAF=4193
GCA_003713205.1	Primary Assembly	Un			RHJT01002993.1	Chromosome		NW_020863596.1	unplaced-scaffold	41820			ScVebR1_3055;HRSCAF=4195
GCA_003713205.1	Primary Assembly	Un			RHJT01002994.1	Chromosome		NW_020863597.1	unplaced-scaffold	61780			ScVebR1_3056;HRSCAF=4197
GCA_003713205.1	Primary Assembly	Un			RHJT01002995.1	Chromosome		NW_020863598.1	unplaced-scaffold	20029			ScVebR1_3057;HRSCAF=4198
GCA_003713205.1	Primary Assembly	Un			RHJT01002996.1	Chromosome		NW_020863599.1	unplaced-scaffold	36670			ScVebR1_3058;HRSCAF=4199
GCA_003713205.1	Primary Assembly	Un			RHJT01002997.1	Chromosome		NW_020863600.1	unplaced-scaffold	14132			ScVebR1_3059;HRSCAF=4200
GCA_003713205.1	Primary Assembly	Un			RHJT01002998.1	Chromosome		NW_020863602.1	unplaced-scaffold	41945			ScVebR1_3060;HRSCAF=4201
GCA_003713205.1	Primary Assembly	Un			RHJT01002999.1	Chromosome		NW_020863603.1	unplaced-scaffold	40118			ScVebR1_3061;HRSCAF=4202
GCA_003713205.1	Primary Assembly	Un			RHJT01003000.1	Chromosome		NW_020863604.1	unplaced-scaffold	63701			ScVebR1_3062;HRSCAF=4203
GCA_003713205.1	Primary Assembly	Un			RHJT01003001.1	Chromosome		NW_020863605.1	unplaced-scaffold	10212			ScVebR1_3063;HRSCAF=4204
GCA_003713205.1	Primary Assembly	Un			RHJT01003002.1	Chromosome		NW_020863606.1	unplaced-scaffold	25516			ScVebR1_3064;HRSCAF=4207
GCA_003713205.1	Primary Assembly	Un			RHJT01003003.1	Chromosome		NW_020863607.1	unplaced-scaffold	24365			ScVebR1_3065;HRSCAF=4208
GCA_003713205.1	Primary Assembly	Un			RHJT01003004.1	Chromosome		NW_020863608.1	unplaced-scaffold	49083			ScVebR1_3066;HRSCAF=4209
GCA_003713205.1	Primary Assembly	Un			RHJT01003005.1	Chromosome		NW_020863609.1	unplaced-scaffold	47945			ScVebR1_3067;HRSCAF=4210
GCA_003713205.1	Primary Assembly	Un			RHJT01003006.1	Chromosome		NW_020863610.1	unplaced-scaffold	18563			ScVebR1_3068;HRSCAF=4211
GCA_003713205.1	Primary Assembly	Un			RHJT01003007.1	Chromosome		NW_020863611.1	unplaced-scaffold	14974			ScVebR1_3069;HRSCAF=4213
GCA_003713205.1	Primary Assembly	Un			RHJT01003008.1	Chromosome		NW_020863613.1	unplaced-scaffold	90207			ScVebR1_3070;HRSCAF=4215
GCA_003713205.1	Primary Assembly	Un			RHJT01003009.1	Chromosome		NW_020863614.1	unplaced-scaffold	17746			ScVebR1_3071;HRSCAF=4217
GCA_003713205.1	Primary Assembly	Un			RHJT01003010.1	Chromosome		NW_020863615.1	unplaced-scaffold	51524			ScVebR1_3072;HRSCAF=4218
GCA_003713205.1	Primary Assembly	Un			RHJT01003011.1	Chromosome		NW_020863616.1	unplaced-scaffold	55414			ScVebR1_3073;HRSCAF=4219
GCA_003713205.1	Primary Assembly	Un			RHJT01003012.1	Chromosome		NW_020863617.1	unplaced-scaffold	19942			ScVebR1_3074;HRSCAF=4220
GCA_003713205.1	Primary Assembly	Un			RHJT01003013.1	Chromosome		NW_020863618.1	unplaced-scaffold	12140			ScVebR1_3075;HRSCAF=4221
GCA_003713205.1	Primary Assembly	Un			RHJT01003014.1	Chromosome		NW_020863619.1	unplaced-scaffold	14583			ScVebR1_3076;HRSCAF=4222
GCA_003713205.1	Primary Assembly	Un			RHJT01003015.1	Chromosome		NW_020863620.1	unplaced-scaffold	22846			ScVebR1_3077;HRSCAF=4223
GCA_003713205.1	Primary Assembly	Un			RHJT01003016.1	Chromosome		NW_020863621.1	unplaced-scaffold	88440			ScVebR1_3078;HRSCAF=4224
GCA_003713205.1	Primary Assembly	Un			RHJT01003017.1	Chromosome		NW_020863622.1	unplaced-scaffold	15356			ScVebR1_3079;HRSCAF=4225
GCA_003713205.1	Primary Assembly	Un			RHJT01003018.1	Chromosome		NW_020863624.1	unplaced-scaffold	80815			ScVebR1_3080;HRSCAF=4226
GCA_003713205.1	Primary Assembly	Un			RHJT01003019.1	Chromosome		NW_020863625.1	unplaced-scaffold	13279			ScVebR1_3081;HRSCAF=4227
GCA_003713205.1	Primary Assembly	Un			RHJT01003020.1	Chromosome		NW_020863626.1	unplaced-scaffold	24645			ScVebR1_3082;HRSCAF=4228
GCA_003713205.1	Primary Assembly	Un			RHJT01003021.1	Chromosome		NW_020863627.1	unplaced-scaffold	53399			ScVebR1_3083;HRSCAF=4229
GCA_003713205.1	Primary Assembly	Un			RHJT01003022.1	Chromosome		NW_020863628.1	unplaced-scaffold	15534			ScVebR1_3084;HRSCAF=4230
GCA_003713205.1	Primary Assembly	Un			RHJT01003023.1	Chromosome		NW_020863629.1	unplaced-scaffold	43721			ScVebR1_3085;HRSCAF=4231
GCA_003713205.1	Primary Assembly	Un			RHJT01003024.1	Chromosome		NW_020863630.1	unplaced-scaffold	14276			ScVebR1_3086;HRSCAF=4232
GCA_003713205.1	Primary Assembly	Un			RHJT01003025.1	Chromosome		NW_020863631.1	unplaced-scaffold	45970			ScVebR1_3087;HRSCAF=4233
GCA_003713205.1	Primary Assembly	Un			RHJT01003026.1	Chromosome		NW_020863632.1	unplaced-scaffold	74904			ScVebR1_3088;HRSCAF=4235
GCA_003713205.1	Primary Assembly	Un			RHJT01003027.1	Chromosome		NW_020863633.1	unplaced-scaffold	5721			ScVebR1_3089;HRSCAF=4236
GCA_003713205.1	Primary Assembly	Un			RHJT01003028.1	Chromosome		NW_020863635.1	unplaced-scaffold	20629			ScVebR1_3090;HRSCAF=4237
GCA_003713205.1	Primary Assembly	Un			RHJT01003029.1	Chromosome		NW_020863636.1	unplaced-scaffold	39456			ScVebR1_3091;HRSCAF=4238
GCA_003713205.1	Primary Assembly	Un			RHJT01003030.1	Chromosome		NW_020863637.1	unplaced-scaffold	14146			ScVebR1_3092;HRSCAF=4239
GCA_003713205.1	Primary Assembly	Un			RHJT01003031.1	Chromosome		NW_020863638.1	unplaced-scaffold	61521			ScVebR1_3093;HRSCAF=4240
GCA_003713205.1	Primary Assembly	Un			RHJT01003032.1	Chromosome		NW_020863639.1	unplaced-scaffold	22161			ScVebR1_3094;HRSCAF=4241
GCA_003713205.1	Primary Assembly	Un			RHJT01003033.1	Chromosome		NW_020863640.1	unplaced-scaffold	16708			ScVebR1_3095;HRSCAF=4242
GCA_003713205.1	Primary Assembly	Un			RHJT01003034.1	Chromosome		NW_020863641.1	unplaced-scaffold	101804			ScVebR1_3096;HRSCAF=4243
GCA_003713205.1	Primary Assembly	Un			RHJT01003035.1	Chromosome		NW_020863642.1	unplaced-scaffold	14945			ScVebR1_3097;HRSCAF=4244
GCA_003713205.1	Primary Assembly	Un			RHJT01003036.1	Chromosome		NW_020863643.1	unplaced-scaffold	23608			ScVebR1_3098;HRSCAF=4245
GCA_003713205.1	Primary Assembly	Un			RHJT01003037.1	Chromosome		NW_020863644.1	unplaced-scaffold	39957			ScVebR1_3099;HRSCAF=4247
GCA_003713205.1	Primary Assembly	Un			RHJT01003038.1	Chromosome		NW_020863647.1	unplaced-scaffold	27553			ScVebR1_3101;HRSCAF=4249
GCA_003713205.1	Primary Assembly	Un			RHJT01003039.1	Chromosome		NW_020863648.1	unplaced-scaffold	13083			ScVebR1_3102;HRSCAF=4250
GCA_003713205.1	Primary Assembly	Un			RHJT01003040.1	Chromosome		NW_020863649.1	unplaced-scaffold	11917			ScVebR1_3103;HRSCAF=4251
GCA_003713205.1	Primary Assembly	Un			RHJT01003041.1	Chromosome		NW_020863650.1	unplaced-scaffold	20147			ScVebR1_3104;HRSCAF=4252
GCA_003713205.1	Primary Assembly	Un			RHJT01003042.1	Chromosome		NW_020863651.1	unplaced-scaffold	21645			ScVebR1_3105;HRSCAF=4253
GCA_003713205.1	Primary Assembly	Un			RHJT01003043.1	Chromosome		NW_020863652.1	unplaced-scaffold	23678			ScVebR1_3106;HRSCAF=4254
GCA_003713205.1	Primary Assembly	Un			RHJT01003044.1	Chromosome		NW_020863653.1	unplaced-scaffold	27994			ScVebR1_3107;HRSCAF=4255
GCA_003713205.1	Primary Assembly	Un			RHJT01003045.1	Chromosome		NW_020863654.1	unplaced-scaffold	15509			ScVebR1_3108;HRSCAF=4257
GCA_003713205.1	Primary Assembly	Un			RHJT01003046.1	Chromosome		NW_020863655.1	unplaced-scaffold	26467			ScVebR1_3109;HRSCAF=4258
GCA_003713205.1	Primary Assembly	Un			RHJT01003047.1	Chromosome		NW_020863657.1	unplaced-scaffold	21572			ScVebR1_3110;HRSCAF=4259
GCA_003713205.1	Primary Assembly	Un			RHJT01003048.1	Chromosome		NW_020863658.1	unplaced-scaffold	26796			ScVebR1_3111;HRSCAF=4260
GCA_003713205.1	Primary Assembly	Un			RHJT01003049.1	Chromosome		NW_020863659.1	unplaced-scaffold	57109			ScVebR1_3112;HRSCAF=4261
GCA_003713205.1	Primary Assembly	Un			RHJT01003050.1	Chromosome		NW_020863660.1	unplaced-scaffold	9696			ScVebR1_3113;HRSCAF=4262
GCA_003713205.1	Primary Assembly	Un			RHJT01003051.1	Chromosome		NW_020863661.1	unplaced-scaffold	13629			ScVebR1_3114;HRSCAF=4263
GCA_003713205.1	Primary Assembly	Un			RHJT01003052.1	Chromosome		NW_020863662.1	unplaced-scaffold	8346			ScVebR1_3115;HRSCAF=4264
GCA_003713205.1	Primary Assembly	Un			RHJT01003053.1	Chromosome		NW_020863663.1	unplaced-scaffold	30777			ScVebR1_3116;HRSCAF=4265
GCA_003713205.1	Primary Assembly	Un			RHJT01003054.1	Chromosome		NW_020863664.1	unplaced-scaffold	39388			ScVebR1_3117;HRSCAF=4267
GCA_003713205.1	Primary Assembly	Un			RHJT01003055.1	Chromosome		NW_020863665.1	unplaced-scaffold	69475			ScVebR1_3118;HRSCAF=4268
GCA_003713205.1	Primary Assembly	Un			RHJT01003056.1	Chromosome		NW_020863666.1	unplaced-scaffold	37561			ScVebR1_3119;HRSCAF=4269
GCA_003713205.1	Primary Assembly	Un			RHJT01003057.1	Chromosome		NW_020863668.1	unplaced-scaffold	24041			ScVebR1_3120;HRSCAF=4272
GCA_003713205.1	Primary Assembly	Un			RHJT01003058.1	Chromosome		NW_020863669.1	unplaced-scaffold	35316			ScVebR1_3121;HRSCAF=4273
GCA_003713205.1	Primary Assembly	Un			RHJT01003059.1	Chromosome		NW_020863670.1	unplaced-scaffold	12645			ScVebR1_3122;HRSCAF=4275
GCA_003713205.1	Primary Assembly	Un			RHJT01003060.1	Chromosome		NW_020863671.1	unplaced-scaffold	138184			ScVebR1_3123;HRSCAF=4276
GCA_003713205.1	Primary Assembly	Un			RHJT01003061.1	Chromosome		NW_020863672.1	unplaced-scaffold	64388			ScVebR1_3124;HRSCAF=4277
GCA_003713205.1	Primary Assembly	Un			RHJT01003062.1	Chromosome		NW_020863673.1	unplaced-scaffold	24234			ScVebR1_3125;HRSCAF=4278
GCA_003713205.1	Primary Assembly	Un			RHJT01003063.1	Chromosome		NW_020863674.1	unplaced-scaffold	34331			ScVebR1_3126;HRSCAF=4279
GCA_003713205.1	Primary Assembly	Un			RHJT01003064.1	Chromosome		NW_020863675.1	unplaced-scaffold	15123			ScVebR1_3127;HRSCAF=4281
GCA_003713205.1	Primary Assembly	Un			RHJT01003065.1	Chromosome		NW_020863676.1	unplaced-scaffold	28895			ScVebR1_3128;HRSCAF=4282
