Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_900059795.1	Primary Assembly	Un			HG749482.1	Chromosome			unplaced-scaffold	2508			scaffold_10398
GCA_900059795.1	Primary Assembly	Un			HG749483.1	Chromosome			unplaced-scaffold	2508			scaffold_10399
GCA_900059795.1	Primary Assembly	Un			HG749484.1	Chromosome			unplaced-scaffold	2508			scaffold_10400
GCA_900059795.1	Primary Assembly	Un			HG749485.1	Chromosome			unplaced-scaffold	2507			scaffold_10401
GCA_900059795.1	Primary Assembly	Un			HG749486.1	Chromosome			unplaced-scaffold	2507			scaffold_10402
GCA_900059795.1	Primary Assembly	Un			HG749487.1	Chromosome			unplaced-scaffold	2507			scaffold_10403
GCA_900059795.1	Primary Assembly	Un			HG749488.1	Chromosome			unplaced-scaffold	2507			scaffold_10404
GCA_900059795.1	Primary Assembly	Un			HG749489.1	Chromosome			unplaced-scaffold	2507			scaffold_10405
GCA_900059795.1	Primary Assembly	Un			HG749490.1	Chromosome			unplaced-scaffold	2507			scaffold_10406
GCA_900059795.1	Primary Assembly	Un			HG749491.1	Chromosome			unplaced-scaffold	2507			scaffold_10407
GCA_900059795.1	Primary Assembly	Un			HG749492.1	Chromosome			unplaced-scaffold	2507			scaffold_10408
GCA_900059795.1	Primary Assembly	Un			HG749493.1	Chromosome			unplaced-scaffold	2507			scaffold_10409
GCA_900059795.1	Primary Assembly	Un			HG749494.1	Chromosome			unplaced-scaffold	2506			scaffold_10410
GCA_900059795.1	Primary Assembly	Un			HG749495.1	Chromosome			unplaced-scaffold	2506			scaffold_10411
GCA_900059795.1	Primary Assembly	Un			HG749496.1	Chromosome			unplaced-scaffold	2505			scaffold_10412
GCA_900059795.1	Primary Assembly	Un			HG749497.1	Chromosome			unplaced-scaffold	2505			scaffold_10413
GCA_900059795.1	Primary Assembly	Un			HG749498.1	Chromosome			unplaced-scaffold	2504			scaffold_10414
GCA_900059795.1	Primary Assembly	Un			HG749499.1	Chromosome			unplaced-scaffold	2503			scaffold_10415
GCA_900059795.1	Primary Assembly	Un			HG749500.1	Chromosome			unplaced-scaffold	2503			scaffold_10416
GCA_900059795.1	Primary Assembly	Un			HG749501.1	Chromosome			unplaced-scaffold	2503			scaffold_10417
GCA_900059795.1	Primary Assembly	Un			HG749502.1	Chromosome			unplaced-scaffold	2503			scaffold_10418
GCA_900059795.1	Primary Assembly	Un			HG749503.1	Chromosome			unplaced-scaffold	2503			scaffold_10419
GCA_900059795.1	Primary Assembly	Un			HG749504.1	Chromosome			unplaced-scaffold	2503			scaffold_10420
GCA_900059795.1	Primary Assembly	Un			HG749505.1	Chromosome			unplaced-scaffold	2502			scaffold_10421
GCA_900059795.1	Primary Assembly	Un			HG749506.1	Chromosome			unplaced-scaffold	2502			scaffold_10422
GCA_900059795.1	Primary Assembly	Un			HG749507.1	Chromosome			unplaced-scaffold	2501			scaffold_10423
GCA_900059795.1	Primary Assembly	Un			HG749508.1	Chromosome			unplaced-scaffold	2501			scaffold_10424
GCA_900059795.1	Primary Assembly	Un			HG749509.1	Chromosome			unplaced-scaffold	2501			scaffold_10425
GCA_900059795.1	Primary Assembly	Un			HG749510.1	Chromosome			unplaced-scaffold	2501			scaffold_10426
GCA_900059795.1	Primary Assembly	Un			HG749511.1	Chromosome			unplaced-scaffold	2500			scaffold_10427
GCA_900059795.1	Primary Assembly	Un			HG749512.1	Chromosome			unplaced-scaffold	2500			scaffold_10428
GCA_900059795.1	Primary Assembly	Un			HG749513.1	Chromosome			unplaced-scaffold	2500			scaffold_10429
GCA_900059795.1	Primary Assembly	Un			HG749514.1	Chromosome			unplaced-scaffold	2500			scaffold_10430
GCA_900059795.1	Primary Assembly	Un			HG749515.1	Chromosome			unplaced-scaffold	2500			scaffold_10431
GCA_900059795.1	Primary Assembly	Un			HG749516.1	Chromosome			unplaced-scaffold	2500			scaffold_10432
GCA_900059795.1	Primary Assembly	Un			HG749517.1	Chromosome			unplaced-scaffold	2500			scaffold_10433
GCA_900059795.1	Primary Assembly	Un			HG749518.1	Chromosome			unplaced-scaffold	2500			scaffold_10434
GCA_900059795.1	Primary Assembly	Un			HG749519.1	Chromosome			unplaced-scaffold	2499			scaffold_10435
GCA_900059795.1	Primary Assembly	Un			HG749520.1	Chromosome			unplaced-scaffold	2499			scaffold_10436
GCA_900059795.1	Primary Assembly	Un			HG749521.1	Chromosome			unplaced-scaffold	2499			scaffold_10437
GCA_900059795.1	Primary Assembly	Un			HG749522.1	Chromosome			unplaced-scaffold	2498			scaffold_10438
GCA_900059795.1	Primary Assembly	Un			HG749523.1	Chromosome			unplaced-scaffold	2498			scaffold_10439
GCA_900059795.1	Primary Assembly	Un			HG749524.1	Chromosome			unplaced-scaffold	2497			scaffold_10440
GCA_900059795.1	Primary Assembly	Un			HG749525.1	Chromosome			unplaced-scaffold	2497			scaffold_10441
GCA_900059795.1	Primary Assembly	Un			HG749526.1	Chromosome			unplaced-scaffold	2497			scaffold_10442
GCA_900059795.1	Primary Assembly	Un			HG749527.1	Chromosome			unplaced-scaffold	2496			scaffold_10443
GCA_900059795.1	Primary Assembly	Un			HG749528.1	Chromosome			unplaced-scaffold	2496			scaffold_10444
GCA_900059795.1	Primary Assembly	Un			HG749529.1	Chromosome			unplaced-scaffold	2496			scaffold_10445
GCA_900059795.1	Primary Assembly	Un			HG749530.1	Chromosome			unplaced-scaffold	2496			scaffold_10446
GCA_900059795.1	Primary Assembly	Un			HG749531.1	Chromosome			unplaced-scaffold	2495			scaffold_10447
GCA_900059795.1	Primary Assembly	Un			HG749532.1	Chromosome			unplaced-scaffold	2495			scaffold_10448
GCA_900059795.1	Primary Assembly	Un			HG749533.1	Chromosome			unplaced-scaffold	2494			scaffold_10449
GCA_900059795.1	Primary Assembly	Un			HG749534.1	Chromosome			unplaced-scaffold	2494			scaffold_10450
GCA_900059795.1	Primary Assembly	Un			HG749535.1	Chromosome			unplaced-scaffold	2492			scaffold_10451
GCA_900059795.1	Primary Assembly	Un			HG749536.1	Chromosome			unplaced-scaffold	2492			scaffold_10452
GCA_900059795.1	Primary Assembly	Un			HG749537.1	Chromosome			unplaced-scaffold	2492			scaffold_10453
GCA_900059795.1	Primary Assembly	Un			HG749538.1	Chromosome			unplaced-scaffold	2491			scaffold_10454
GCA_900059795.1	Primary Assembly	Un			HG749539.1	Chromosome			unplaced-scaffold	2491			scaffold_10455
GCA_900059795.1	Primary Assembly	Un			HG749540.1	Chromosome			unplaced-scaffold	2491			scaffold_10456
GCA_900059795.1	Primary Assembly	Un			HG749541.1	Chromosome			unplaced-scaffold	2491			scaffold_10457
GCA_900059795.1	Primary Assembly	Un			HG749542.1	Chromosome			unplaced-scaffold	2491			scaffold_10458
GCA_900059795.1	Primary Assembly	Un			HG749543.1	Chromosome			unplaced-scaffold	2491			scaffold_10459
GCA_900059795.1	Primary Assembly	Un			HG749544.1	Chromosome			unplaced-scaffold	2490			scaffold_10460
GCA_900059795.1	Primary Assembly	Un			HG749545.1	Chromosome			unplaced-scaffold	2490			scaffold_10461
GCA_900059795.1	Primary Assembly	Un			HG749546.1	Chromosome			unplaced-scaffold	2490			scaffold_10462
GCA_900059795.1	Primary Assembly	Un			HG749547.1	Chromosome			unplaced-scaffold	2490			scaffold_10463
GCA_900059795.1	Primary Assembly	Un			HG749548.1	Chromosome			unplaced-scaffold	2489			scaffold_10464
GCA_900059795.1	Primary Assembly	Un			HG749549.1	Chromosome			unplaced-scaffold	2489			scaffold_10465
GCA_900059795.1	Primary Assembly	Un			HG749550.1	Chromosome			unplaced-scaffold	2489			scaffold_10466
GCA_900059795.1	Primary Assembly	Un			HG749551.1	Chromosome			unplaced-scaffold	2489			scaffold_10467
GCA_900059795.1	Primary Assembly	Un			HG749552.1	Chromosome			unplaced-scaffold	2488			scaffold_10468
GCA_900059795.1	Primary Assembly	Un			HG749553.1	Chromosome			unplaced-scaffold	2488			scaffold_10469
GCA_900059795.1	Primary Assembly	Un			HG749554.1	Chromosome			unplaced-scaffold	2488			scaffold_10470
GCA_900059795.1	Primary Assembly	Un			HG749555.1	Chromosome			unplaced-scaffold	2487			scaffold_10471
GCA_900059795.1	Primary Assembly	Un			HG749556.1	Chromosome			unplaced-scaffold	2487			scaffold_10472
GCA_900059795.1	Primary Assembly	Un			HG749557.1	Chromosome			unplaced-scaffold	2487			scaffold_10473
GCA_900059795.1	Primary Assembly	Un			HG749558.1	Chromosome			unplaced-scaffold	2487			scaffold_10474
GCA_900059795.1	Primary Assembly	Un			HG749559.1	Chromosome			unplaced-scaffold	2486			scaffold_10475
GCA_900059795.1	Primary Assembly	Un			HG749560.1	Chromosome			unplaced-scaffold	2486			scaffold_10476
GCA_900059795.1	Primary Assembly	Un			HG749561.1	Chromosome			unplaced-scaffold	2486			scaffold_10477
GCA_900059795.1	Primary Assembly	Un			HG749562.1	Chromosome			unplaced-scaffold	2486			scaffold_10478
GCA_900059795.1	Primary Assembly	Un			HG749563.1	Chromosome			unplaced-scaffold	2486			scaffold_10479
GCA_900059795.1	Primary Assembly	Un			HG749564.1	Chromosome			unplaced-scaffold	2485			scaffold_10480
GCA_900059795.1	Primary Assembly	Un			HG749565.1	Chromosome			unplaced-scaffold	2485			scaffold_10481
GCA_900059795.1	Primary Assembly	Un			HG749566.1	Chromosome			unplaced-scaffold	2485			scaffold_10482
GCA_900059795.1	Primary Assembly	Un			HG749567.1	Chromosome			unplaced-scaffold	2485			scaffold_10483
GCA_900059795.1	Primary Assembly	Un			HG749568.1	Chromosome			unplaced-scaffold	2485			scaffold_10484
GCA_900059795.1	Primary Assembly	Un			HG749569.1	Chromosome			unplaced-scaffold	2484			scaffold_10485
GCA_900059795.1	Primary Assembly	Un			HG749570.1	Chromosome			unplaced-scaffold	2484			scaffold_10486
GCA_900059795.1	Primary Assembly	Un			HG749571.1	Chromosome			unplaced-scaffold	2484			scaffold_10487
GCA_900059795.1	Primary Assembly	Un			HG749572.1	Chromosome			unplaced-scaffold	2483			scaffold_10488
GCA_900059795.1	Primary Assembly	Un			HG749573.1	Chromosome			unplaced-scaffold	2483			scaffold_10489
GCA_900059795.1	Primary Assembly	Un			HG749574.1	Chromosome			unplaced-scaffold	2483			scaffold_10490
GCA_900059795.1	Primary Assembly	Un			HG749575.1	Chromosome			unplaced-scaffold	2483			scaffold_10491
GCA_900059795.1	Primary Assembly	Un			HG749576.1	Chromosome			unplaced-scaffold	2483			scaffold_10492
GCA_900059795.1	Primary Assembly	Un			HG749577.1	Chromosome			unplaced-scaffold	2483			scaffold_10493
GCA_900059795.1	Primary Assembly	Un			HG749578.1	Chromosome			unplaced-scaffold	2482			scaffold_10494
GCA_900059795.1	Primary Assembly	Un			HG749579.1	Chromosome			unplaced-scaffold	2482			scaffold_10495
GCA_900059795.1	Primary Assembly	Un			HG749580.1	Chromosome			unplaced-scaffold	2482			scaffold_10496
GCA_900059795.1	Primary Assembly	Un			HG749581.1	Chromosome			unplaced-scaffold	2482			scaffold_10497
GCA_900059795.1	Primary Assembly	Un			HG749582.1	Chromosome			unplaced-scaffold	2482			scaffold_10498
GCA_900059795.1	Primary Assembly	Un			HG749583.1	Chromosome			unplaced-scaffold	2482			scaffold_10499
GCA_900059795.1	Primary Assembly	Un			HG749584.1	Chromosome			unplaced-scaffold	2481			scaffold_10500
GCA_900059795.1	Primary Assembly	Un			HG749585.1	Chromosome			unplaced-scaffold	2481			scaffold_10501
GCA_900059795.1	Primary Assembly	Un			HG749586.1	Chromosome			unplaced-scaffold	2481			scaffold_10502
GCA_900059795.1	Primary Assembly	Un			HG749587.1	Chromosome			unplaced-scaffold	2480			scaffold_10503
GCA_900059795.1	Primary Assembly	Un			HG749588.1	Chromosome			unplaced-scaffold	2480			scaffold_10504
GCA_900059795.1	Primary Assembly	Un			HG749589.1	Chromosome			unplaced-scaffold	2480			scaffold_10505
GCA_900059795.1	Primary Assembly	Un			HG749590.1	Chromosome			unplaced-scaffold	2480			scaffold_10506
GCA_900059795.1	Primary Assembly	Un			HG749591.1	Chromosome			unplaced-scaffold	2480			scaffold_10507
GCA_900059795.1	Primary Assembly	Un			HG749592.1	Chromosome			unplaced-scaffold	2480			scaffold_10508
GCA_900059795.1	Primary Assembly	Un			HG749593.1	Chromosome			unplaced-scaffold	2479			scaffold_10509
GCA_900059795.1	Primary Assembly	Un			HG749594.1	Chromosome			unplaced-scaffold	2479			scaffold_10510
GCA_900059795.1	Primary Assembly	Un			HG749595.1	Chromosome			unplaced-scaffold	2479			scaffold_10511
GCA_900059795.1	Primary Assembly	Un			HG749596.1	Chromosome			unplaced-scaffold	2479			scaffold_10512
GCA_900059795.1	Primary Assembly	Un			HG749597.1	Chromosome			unplaced-scaffold	2479			scaffold_10513
GCA_900059795.1	Primary Assembly	Un			HG749598.1	Chromosome			unplaced-scaffold	2479			scaffold_10514
GCA_900059795.1	Primary Assembly	Un			HG749599.1	Chromosome			unplaced-scaffold	2478			scaffold_10515
GCA_900059795.1	Primary Assembly	Un			HG749600.1	Chromosome			unplaced-scaffold	2478			scaffold_10516
GCA_900059795.1	Primary Assembly	Un			HG749601.1	Chromosome			unplaced-scaffold	2478			scaffold_10517
GCA_900059795.1	Primary Assembly	Un			HG749602.1	Chromosome			unplaced-scaffold	2478			scaffold_10518
GCA_900059795.1	Primary Assembly	Un			HG749603.1	Chromosome			unplaced-scaffold	2478			scaffold_10519
GCA_900059795.1	Primary Assembly	Un			HG749604.1	Chromosome			unplaced-scaffold	2477			scaffold_10520
GCA_900059795.1	Primary Assembly	Un			HG749605.1	Chromosome			unplaced-scaffold	2477			scaffold_10521
GCA_900059795.1	Primary Assembly	Un			HG749606.1	Chromosome			unplaced-scaffold	2477			scaffold_10522
GCA_900059795.1	Primary Assembly	Un			HG749607.1	Chromosome			unplaced-scaffold	2477			scaffold_10523
GCA_900059795.1	Primary Assembly	Un			HG749608.1	Chromosome			unplaced-scaffold	2477			scaffold_10524
GCA_900059795.1	Primary Assembly	Un			HG749609.1	Chromosome			unplaced-scaffold	2477			scaffold_10525
GCA_900059795.1	Primary Assembly	Un			HG749610.1	Chromosome			unplaced-scaffold	2476			scaffold_10526
GCA_900059795.1	Primary Assembly	Un			HG749611.1	Chromosome			unplaced-scaffold	2476			scaffold_10527
GCA_900059795.1	Primary Assembly	Un			HG749612.1	Chromosome			unplaced-scaffold	2476			scaffold_10528
GCA_900059795.1	Primary Assembly	Un			HG749613.1	Chromosome			unplaced-scaffold	2476			scaffold_10529
GCA_900059795.1	Primary Assembly	Un			HG749614.1	Chromosome			unplaced-scaffold	2476			scaffold_10530
GCA_900059795.1	Primary Assembly	Un			HG749615.1	Chromosome			unplaced-scaffold	2476			scaffold_10531
GCA_900059795.1	Primary Assembly	Un			HG749616.1	Chromosome			unplaced-scaffold	2476			scaffold_10532
GCA_900059795.1	Primary Assembly	Un			HG749617.1	Chromosome			unplaced-scaffold	2475			scaffold_10533
GCA_900059795.1	Primary Assembly	Un			HG749618.1	Chromosome			unplaced-scaffold	2475			scaffold_10534
GCA_900059795.1	Primary Assembly	Un			HG749619.1	Chromosome			unplaced-scaffold	2475			scaffold_10535
GCA_900059795.1	Primary Assembly	Un			HG749620.1	Chromosome			unplaced-scaffold	2475			scaffold_10536
GCA_900059795.1	Primary Assembly	Un			HG749621.1	Chromosome			unplaced-scaffold	2475			scaffold_10537
GCA_900059795.1	Primary Assembly	Un			HG749622.1	Chromosome			unplaced-scaffold	2475			scaffold_10538
GCA_900059795.1	Primary Assembly	Un			HG749623.1	Chromosome			unplaced-scaffold	2474			scaffold_10539
GCA_900059795.1	Primary Assembly	Un			HG749624.1	Chromosome			unplaced-scaffold	2474			scaffold_10540
GCA_900059795.1	Primary Assembly	Un			HG749625.1	Chromosome			unplaced-scaffold	2474			scaffold_10541
GCA_900059795.1	Primary Assembly	Un			HG749626.1	Chromosome			unplaced-scaffold	2474			scaffold_10542
GCA_900059795.1	Primary Assembly	Un			HG749627.1	Chromosome			unplaced-scaffold	2474			scaffold_10543
GCA_900059795.1	Primary Assembly	Un			HG749628.1	Chromosome			unplaced-scaffold	2473			scaffold_10544
GCA_900059795.1	Primary Assembly	Un			HG749629.1	Chromosome			unplaced-scaffold	2473			scaffold_10545
GCA_900059795.1	Primary Assembly	Un			HG749630.1	Chromosome			unplaced-scaffold	2473			scaffold_10546
GCA_900059795.1	Primary Assembly	Un			HG749631.1	Chromosome			unplaced-scaffold	2473			scaffold_10547
GCA_900059795.1	Primary Assembly	Un			HG749632.1	Chromosome			unplaced-scaffold	2472			scaffold_10548
GCA_900059795.1	Primary Assembly	Un			HG749633.1	Chromosome			unplaced-scaffold	2472			scaffold_10549
GCA_900059795.1	Primary Assembly	Un			HG749634.1	Chromosome			unplaced-scaffold	2472			scaffold_10550
GCA_900059795.1	Primary Assembly	Un			HG749635.1	Chromosome			unplaced-scaffold	2472			scaffold_10551
GCA_900059795.1	Primary Assembly	Un			HG749636.1	Chromosome			unplaced-scaffold	2472			scaffold_10552
GCA_900059795.1	Primary Assembly	Un			HG749637.1	Chromosome			unplaced-scaffold	2472			scaffold_10553
GCA_900059795.1	Primary Assembly	Un			HG749638.1	Chromosome			unplaced-scaffold	2472			scaffold_10554
GCA_900059795.1	Primary Assembly	Un			HG749639.1	Chromosome			unplaced-scaffold	2471			scaffold_10555
GCA_900059795.1	Primary Assembly	Un			HG749640.1	Chromosome			unplaced-scaffold	2471			scaffold_10556
GCA_900059795.1	Primary Assembly	Un			HG749641.1	Chromosome			unplaced-scaffold	2471			scaffold_10557
GCA_900059795.1	Primary Assembly	Un			HG749642.1	Chromosome			unplaced-scaffold	2471			scaffold_10558
GCA_900059795.1	Primary Assembly	Un			HG749643.1	Chromosome			unplaced-scaffold	2471			scaffold_10559
GCA_900059795.1	Primary Assembly	Un			HG749644.1	Chromosome			unplaced-scaffold	2471			scaffold_10560
GCA_900059795.1	Primary Assembly	Un			HG749645.1	Chromosome			unplaced-scaffold	2471			scaffold_10561
GCA_900059795.1	Primary Assembly	Un			HG749646.1	Chromosome			unplaced-scaffold	2471			scaffold_10562
GCA_900059795.1	Primary Assembly	Un			HG749647.1	Chromosome			unplaced-scaffold	2471			scaffold_10563
GCA_900059795.1	Primary Assembly	Un			HG749648.1	Chromosome			unplaced-scaffold	2470			scaffold_10564
GCA_900059795.1	Primary Assembly	Un			HG749649.1	Chromosome			unplaced-scaffold	2470			scaffold_10565
GCA_900059795.1	Primary Assembly	Un			HG749650.1	Chromosome			unplaced-scaffold	2470			scaffold_10566
GCA_900059795.1	Primary Assembly	Un			HG749651.1	Chromosome			unplaced-scaffold	2470			scaffold_10567
GCA_900059795.1	Primary Assembly	Un			HG749652.1	Chromosome			unplaced-scaffold	2470			scaffold_10568
GCA_900059795.1	Primary Assembly	Un			HG749653.1	Chromosome			unplaced-scaffold	2469			scaffold_10569
GCA_900059795.1	Primary Assembly	Un			HG749654.1	Chromosome			unplaced-scaffold	2469			scaffold_10570
GCA_900059795.1	Primary Assembly	Un			HG749655.1	Chromosome			unplaced-scaffold	2469			scaffold_10571
GCA_900059795.1	Primary Assembly	Un			HG749656.1	Chromosome			unplaced-scaffold	2469			scaffold_10572
GCA_900059795.1	Primary Assembly	Un			HG749657.1	Chromosome			unplaced-scaffold	2469			scaffold_10573
GCA_900059795.1	Primary Assembly	Un			HG749658.1	Chromosome			unplaced-scaffold	2468			scaffold_10574
GCA_900059795.1	Primary Assembly	Un			HG749659.1	Chromosome			unplaced-scaffold	2468			scaffold_10575
GCA_900059795.1	Primary Assembly	Un			HG749660.1	Chromosome			unplaced-scaffold	2468			scaffold_10576
GCA_900059795.1	Primary Assembly	Un			HG749661.1	Chromosome			unplaced-scaffold	2467			scaffold_10577
GCA_900059795.1	Primary Assembly	Un			HG749662.1	Chromosome			unplaced-scaffold	2467			scaffold_10578
GCA_900059795.1	Primary Assembly	Un			HG749663.1	Chromosome			unplaced-scaffold	2467			scaffold_10579
GCA_900059795.1	Primary Assembly	Un			HG749664.1	Chromosome			unplaced-scaffold	2467			scaffold_10580
GCA_900059795.1	Primary Assembly	Un			HG749665.1	Chromosome			unplaced-scaffold	2467			scaffold_10581
GCA_900059795.1	Primary Assembly	Un			HG749666.1	Chromosome			unplaced-scaffold	2466			scaffold_10582
GCA_900059795.1	Primary Assembly	Un			HG749667.1	Chromosome			unplaced-scaffold	2466			scaffold_10583
GCA_900059795.1	Primary Assembly	Un			HG749668.1	Chromosome			unplaced-scaffold	2466			scaffold_10584
GCA_900059795.1	Primary Assembly	Un			HG749669.1	Chromosome			unplaced-scaffold	2465			scaffold_10585
GCA_900059795.1	Primary Assembly	Un			HG749670.1	Chromosome			unplaced-scaffold	2465			scaffold_10586
GCA_900059795.1	Primary Assembly	Un			HG749671.1	Chromosome			unplaced-scaffold	2465			scaffold_10587
GCA_900059795.1	Primary Assembly	Un			HG749672.1	Chromosome			unplaced-scaffold	2465			scaffold_10588
GCA_900059795.1	Primary Assembly	Un			HG749673.1	Chromosome			unplaced-scaffold	2465			scaffold_10589
GCA_900059795.1	Primary Assembly	Un			HG749674.1	Chromosome			unplaced-scaffold	2465			scaffold_10590
GCA_900059795.1	Primary Assembly	Un			HG749675.1	Chromosome			unplaced-scaffold	2465			scaffold_10591
GCA_900059795.1	Primary Assembly	Un			HG749676.1	Chromosome			unplaced-scaffold	2465			scaffold_10592
GCA_900059795.1	Primary Assembly	Un			HG749677.1	Chromosome			unplaced-scaffold	2464			scaffold_10593
GCA_900059795.1	Primary Assembly	Un			HG749678.1	Chromosome			unplaced-scaffold	2464			scaffold_10594
GCA_900059795.1	Primary Assembly	Un			HG749679.1	Chromosome			unplaced-scaffold	2463			scaffold_10595
GCA_900059795.1	Primary Assembly	Un			HG749680.1	Chromosome			unplaced-scaffold	2463			scaffold_10596
GCA_900059795.1	Primary Assembly	Un			HG749681.1	Chromosome			unplaced-scaffold	2463			scaffold_10597
GCA_900059795.1	Primary Assembly	Un			HG749682.1	Chromosome			unplaced-scaffold	2463			scaffold_10598
GCA_900059795.1	Primary Assembly	Un			HG749683.1	Chromosome			unplaced-scaffold	2463			scaffold_10599
GCA_900059795.1	Primary Assembly	Un			HG749684.1	Chromosome			unplaced-scaffold	2463			scaffold_10600
GCA_900059795.1	Primary Assembly	Un			HG749685.1	Chromosome			unplaced-scaffold	2463			scaffold_10601
GCA_900059795.1	Primary Assembly	Un			HG749686.1	Chromosome			unplaced-scaffold	2462			scaffold_10602
GCA_900059795.1	Primary Assembly	Un			HG749687.1	Chromosome			unplaced-scaffold	2462			scaffold_10603
GCA_900059795.1	Primary Assembly	Un			HG749688.1	Chromosome			unplaced-scaffold	2462			scaffold_10604
GCA_900059795.1	Primary Assembly	Un			HG749689.1	Chromosome			unplaced-scaffold	2462			scaffold_10605
GCA_900059795.1	Primary Assembly	Un			HG749690.1	Chromosome			unplaced-scaffold	2462			scaffold_10606
GCA_900059795.1	Primary Assembly	Un			HG749691.1	Chromosome			unplaced-scaffold	2462			scaffold_10607
GCA_900059795.1	Primary Assembly	Un			HG749692.1	Chromosome			unplaced-scaffold	2462			scaffold_10608
GCA_900059795.1	Primary Assembly	Un			HG749693.1	Chromosome			unplaced-scaffold	2462			scaffold_10609
GCA_900059795.1	Primary Assembly	Un			HG749694.1	Chromosome			unplaced-scaffold	2462			scaffold_10610
GCA_900059795.1	Primary Assembly	Un			HG749695.1	Chromosome			unplaced-scaffold	2461			scaffold_10611
GCA_900059795.1	Primary Assembly	Un			HG749696.1	Chromosome			unplaced-scaffold	2461			scaffold_10612
GCA_900059795.1	Primary Assembly	Un			HG749697.1	Chromosome			unplaced-scaffold	2461			scaffold_10613
GCA_900059795.1	Primary Assembly	Un			HG749698.1	Chromosome			unplaced-scaffold	2461			scaffold_10614
GCA_900059795.1	Primary Assembly	Un			HG749699.1	Chromosome			unplaced-scaffold	2461			scaffold_10615
GCA_900059795.1	Primary Assembly	Un			HG749700.1	Chromosome			unplaced-scaffold	2461			scaffold_10616
GCA_900059795.1	Primary Assembly	Un			HG749701.1	Chromosome			unplaced-scaffold	2460			scaffold_10617
GCA_900059795.1	Primary Assembly	Un			HG749702.1	Chromosome			unplaced-scaffold	2460			scaffold_10618
GCA_900059795.1	Primary Assembly	Un			HG749703.1	Chromosome			unplaced-scaffold	2460			scaffold_10619
GCA_900059795.1	Primary Assembly	Un			HG749704.1	Chromosome			unplaced-scaffold	2460			scaffold_10620
GCA_900059795.1	Primary Assembly	Un			HG749705.1	Chromosome			unplaced-scaffold	2460			scaffold_10621
GCA_900059795.1	Primary Assembly	Un			HG749706.1	Chromosome			unplaced-scaffold	2460			scaffold_10622
GCA_900059795.1	Primary Assembly	Un			HG749707.1	Chromosome			unplaced-scaffold	2459			scaffold_10623
GCA_900059795.1	Primary Assembly	Un			HG749708.1	Chromosome			unplaced-scaffold	2459			scaffold_10624
GCA_900059795.1	Primary Assembly	Un			HG749709.1	Chromosome			unplaced-scaffold	2459			scaffold_10625
GCA_900059795.1	Primary Assembly	Un			HG749710.1	Chromosome			unplaced-scaffold	2458			scaffold_10626
GCA_900059795.1	Primary Assembly	Un			HG749711.1	Chromosome			unplaced-scaffold	2458			scaffold_10627
GCA_900059795.1	Primary Assembly	Un			HG749712.1	Chromosome			unplaced-scaffold	2458			scaffold_10628
GCA_900059795.1	Primary Assembly	Un			HG749713.1	Chromosome			unplaced-scaffold	2457			scaffold_10629
GCA_900059795.1	Primary Assembly	Un			HG749714.1	Chromosome			unplaced-scaffold	2457			scaffold_10630
GCA_900059795.1	Primary Assembly	Un			HG749715.1	Chromosome			unplaced-scaffold	2457			scaffold_10631
GCA_900059795.1	Primary Assembly	Un			HG749716.1	Chromosome			unplaced-scaffold	2457			scaffold_10632
GCA_900059795.1	Primary Assembly	Un			HG749717.1	Chromosome			unplaced-scaffold	2457			scaffold_10633
GCA_900059795.1	Primary Assembly	Un			HG749718.1	Chromosome			unplaced-scaffold	2457			scaffold_10634
GCA_900059795.1	Primary Assembly	Un			HG749719.1	Chromosome			unplaced-scaffold	2457			scaffold_10635
GCA_900059795.1	Primary Assembly	Un			HG749720.1	Chromosome			unplaced-scaffold	2457			scaffold_10636
GCA_900059795.1	Primary Assembly	Un			HG749721.1	Chromosome			unplaced-scaffold	2456			scaffold_10637
GCA_900059795.1	Primary Assembly	Un			HG749722.1	Chromosome			unplaced-scaffold	2456			scaffold_10638
GCA_900059795.1	Primary Assembly	Un			HG749723.1	Chromosome			unplaced-scaffold	2456			scaffold_10639
GCA_900059795.1	Primary Assembly	Un			HG749724.1	Chromosome			unplaced-scaffold	2456			scaffold_10640
GCA_900059795.1	Primary Assembly	Un			HG749725.1	Chromosome			unplaced-scaffold	2456			scaffold_10641
GCA_900059795.1	Primary Assembly	Un			HG749727.1	Chromosome			unplaced-scaffold	2456			scaffold_10643
GCA_900059795.1	Primary Assembly	Un			HG749728.1	Chromosome			unplaced-scaffold	2455			scaffold_10644
GCA_900059795.1	Primary Assembly	Un			HG749729.1	Chromosome			unplaced-scaffold	2455			scaffold_10645
GCA_900059795.1	Primary Assembly	Un			HG749730.1	Chromosome			unplaced-scaffold	2455			scaffold_10646
GCA_900059795.1	Primary Assembly	Un			HG749731.1	Chromosome			unplaced-scaffold	2455			scaffold_10647
GCA_900059795.1	Primary Assembly	Un			HG749732.1	Chromosome			unplaced-scaffold	2455			scaffold_10648
GCA_900059795.1	Primary Assembly	Un			HG749733.1	Chromosome			unplaced-scaffold	2455			scaffold_10649
GCA_900059795.1	Primary Assembly	Un			HG749734.1	Chromosome			unplaced-scaffold	2455			scaffold_10650
