Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_003713225.1	Primary Assembly	Un			RHJU01002027.1	Chromosome		NW_020849586.1	unplaced-scaffold	50092			SczI0sq_2053;HRSCAF=3081
GCF_003713225.1	Primary Assembly	Un			RHJU01002028.1	Chromosome		NW_020849587.1	unplaced-scaffold	60466			SczI0sq_2054;HRSCAF=3082
GCF_003713225.1	Primary Assembly	Un			RHJU01002029.1	Chromosome		NW_020849588.1	unplaced-scaffold	66555			SczI0sq_2055;HRSCAF=3083
GCF_003713225.1	Primary Assembly	Un			RHJU01002030.1	Chromosome		NW_020849589.1	unplaced-scaffold	14604			SczI0sq_2056;HRSCAF=3084
GCF_003713225.1	Primary Assembly	Un			RHJU01002031.1	Chromosome		NW_020849590.1	unplaced-scaffold	126984			SczI0sq_2057;HRSCAF=3086
GCF_003713225.1	Primary Assembly	Un			RHJU01002032.1	Chromosome		NW_020849591.1	unplaced-scaffold	74605			SczI0sq_2058;HRSCAF=3087
GCF_003713225.1	Primary Assembly	Un			RHJU01002033.1	Chromosome		NW_020849592.1	unplaced-scaffold	23687			SczI0sq_2059;HRSCAF=3088
GCF_003713225.1	Primary Assembly	Un			RHJU01002034.1	Chromosome		NW_020849594.1	unplaced-scaffold	40552			SczI0sq_2060;HRSCAF=3089
GCF_003713225.1	Primary Assembly	Un			RHJU01002035.1	Chromosome		NW_020849595.1	unplaced-scaffold	28278			SczI0sq_2061;HRSCAF=3090
GCF_003713225.1	Primary Assembly	Un			RHJU01002036.1	Chromosome		NW_020849596.1	unplaced-scaffold	56830			SczI0sq_2062;HRSCAF=3091
GCF_003713225.1	Primary Assembly	Un			RHJU01002037.1	Chromosome		NW_020849597.1	unplaced-scaffold	33398			SczI0sq_2063;HRSCAF=3092
GCF_003713225.1	Primary Assembly	Un			RHJU01002038.1	Chromosome		NW_020849598.1	unplaced-scaffold	21514			SczI0sq_2064;HRSCAF=3093
GCF_003713225.1	Primary Assembly	Un			RHJU01002039.1	Chromosome		NW_020849599.1	unplaced-scaffold	211749			SczI0sq_2065;HRSCAF=3094
GCF_003713225.1	Primary Assembly	Un			RHJU01002040.1	Chromosome		NW_020849600.1	unplaced-scaffold	46754			SczI0sq_2066;HRSCAF=3095
GCF_003713225.1	Primary Assembly	Un			RHJU01002041.1	Chromosome		NW_020849601.1	unplaced-scaffold	27110			SczI0sq_2067;HRSCAF=3096
GCF_003713225.1	Primary Assembly	Un			RHJU01002042.1	Chromosome		NW_020849602.1	unplaced-scaffold	14063			SczI0sq_2068;HRSCAF=3097
GCF_003713225.1	Primary Assembly	Un			RHJU01002043.1	Chromosome		NW_020849603.1	unplaced-scaffold	39622			SczI0sq_2069;HRSCAF=3098
GCF_003713225.1	Primary Assembly	Un			RHJU01002044.1	Chromosome		NW_020849605.1	unplaced-scaffold	103640			SczI0sq_2070;HRSCAF=3100
GCF_003713225.1	Primary Assembly	Un			RHJU01002045.1	Chromosome		NW_020849606.1	unplaced-scaffold	25697			SczI0sq_2071;HRSCAF=3101
GCF_003713225.1	Primary Assembly	Un			RHJU01002046.1	Chromosome		NW_020849607.1	unplaced-scaffold	33846			SczI0sq_2072;HRSCAF=3102
GCF_003713225.1	Primary Assembly	Un			RHJU01002047.1	Chromosome		NW_020849608.1	unplaced-scaffold	27938			SczI0sq_2073;HRSCAF=3103
GCF_003713225.1	Primary Assembly	Un			RHJU01002048.1	Chromosome		NW_020849609.1	unplaced-scaffold	38146			SczI0sq_2074;HRSCAF=3104
GCF_003713225.1	Primary Assembly	Un			RHJU01002049.1	Chromosome		NW_020849610.1	unplaced-scaffold	52950			SczI0sq_2075;HRSCAF=3105
GCF_003713225.1	Primary Assembly	Un			RHJU01002050.1	Chromosome		NW_020849611.1	unplaced-scaffold	68358			SczI0sq_2076;HRSCAF=3106
GCF_003713225.1	Primary Assembly	Un			RHJU01002051.1	Chromosome		NW_020849612.1	unplaced-scaffold	14684			SczI0sq_2077;HRSCAF=3107
GCF_003713225.1	Primary Assembly	Un			RHJU01002052.1	Chromosome		NW_020849613.1	unplaced-scaffold	30174			SczI0sq_2078;HRSCAF=3108
GCF_003713225.1	Primary Assembly	Un			RHJU01002053.1	Chromosome		NW_020849614.1	unplaced-scaffold	25594			SczI0sq_2079;HRSCAF=3109
GCF_003713225.1	Primary Assembly	Un			RHJU01002054.1	Chromosome		NW_020849616.1	unplaced-scaffold	64129			SczI0sq_2080;HRSCAF=3110
GCF_003713225.1	Primary Assembly	Un			RHJU01002055.1	Chromosome		NW_020849617.1	unplaced-scaffold	19311			SczI0sq_2081;HRSCAF=3111
GCF_003713225.1	Primary Assembly	Un			RHJU01002056.1	Chromosome		NW_020849618.1	unplaced-scaffold	18165			SczI0sq_2082;HRSCAF=3112
GCF_003713225.1	Primary Assembly	Un			RHJU01002057.1	Chromosome		NW_020849619.1	unplaced-scaffold	28390			SczI0sq_2083;HRSCAF=3113
GCF_003713225.1	Primary Assembly	Un			RHJU01002058.1	Chromosome		NW_020849620.1	unplaced-scaffold	50692			SczI0sq_2084;HRSCAF=3114
GCF_003713225.1	Primary Assembly	Un			RHJU01002059.1	Chromosome		NW_020849621.1	unplaced-scaffold	41315			SczI0sq_2085;HRSCAF=3115
GCF_003713225.1	Primary Assembly	Un			RHJU01002060.1	Chromosome		NW_020849622.1	unplaced-scaffold	28385			SczI0sq_2086;HRSCAF=3116
GCF_003713225.1	Primary Assembly	Un			RHJU01002061.1	Chromosome		NW_020849623.1	unplaced-scaffold	66209			SczI0sq_2087;HRSCAF=3117
GCF_003713225.1	Primary Assembly	Un			RHJU01002062.1	Chromosome		NW_020849624.1	unplaced-scaffold	22975			SczI0sq_2088;HRSCAF=3118
GCF_003713225.1	Primary Assembly	Un			RHJU01002063.1	Chromosome		NW_020849625.1	unplaced-scaffold	66697			SczI0sq_2089;HRSCAF=3119
GCF_003713225.1	Primary Assembly	Un			RHJU01002064.1	Chromosome		NW_020849627.1	unplaced-scaffold	37336			SczI0sq_2090;HRSCAF=3120
GCF_003713225.1	Primary Assembly	Un			RHJU01002065.1	Chromosome		NW_020849628.1	unplaced-scaffold	25310			SczI0sq_2091;HRSCAF=3121
GCF_003713225.1	Primary Assembly	Un			RHJU01002066.1	Chromosome		NW_020849629.1	unplaced-scaffold	119548			SczI0sq_2092;HRSCAF=3122
GCF_003713225.1	Primary Assembly	Un			RHJU01002067.1	Chromosome		NW_020849630.1	unplaced-scaffold	26856			SczI0sq_2093;HRSCAF=3123
GCF_003713225.1	Primary Assembly	Un			RHJU01002068.1	Chromosome		NW_020849631.1	unplaced-scaffold	93432			SczI0sq_2094;HRSCAF=3124
GCF_003713225.1	Primary Assembly	Un			RHJU01002069.1	Chromosome		NW_020849632.1	unplaced-scaffold	52339			SczI0sq_2095;HRSCAF=3125
GCF_003713225.1	Primary Assembly	Un			RHJU01002070.1	Chromosome		NW_020849633.1	unplaced-scaffold	62000			SczI0sq_2096;HRSCAF=3126
GCF_003713225.1	Primary Assembly	Un			RHJU01002071.1	Chromosome		NW_020849634.1	unplaced-scaffold	31712			SczI0sq_2097;HRSCAF=3127
GCF_003713225.1	Primary Assembly	Un			RHJU01002072.1	Chromosome		NW_020849635.1	unplaced-scaffold	23052			SczI0sq_2098;HRSCAF=3128
GCF_003713225.1	Primary Assembly	Un			RHJU01002073.1	Chromosome		NW_020849636.1	unplaced-scaffold	25767			SczI0sq_2099;HRSCAF=3129
GCF_003713225.1	Primary Assembly	Un			RHJU01002074.1	Chromosome		NW_020849639.1	unplaced-scaffold	33937			SczI0sq_2100;HRSCAF=3130
GCF_003713225.1	Primary Assembly	Un			RHJU01002075.1	Chromosome		NW_020849640.1	unplaced-scaffold	38762			SczI0sq_2101;HRSCAF=3131
GCF_003713225.1	Primary Assembly	Un			RHJU01002076.1	Chromosome		NW_020849641.1	unplaced-scaffold	18543			SczI0sq_2102;HRSCAF=3132
GCF_003713225.1	Primary Assembly	Un			RHJU01002077.1	Chromosome		NW_020849642.1	unplaced-scaffold	23176			SczI0sq_2103;HRSCAF=3133
GCF_003713225.1	Primary Assembly	Un			RHJU01002078.1	Chromosome		NW_020849643.1	unplaced-scaffold	26169			SczI0sq_2104;HRSCAF=3134
GCF_003713225.1	Primary Assembly	Un			RHJU01002079.1	Chromosome		NW_020849644.1	unplaced-scaffold	20328			SczI0sq_2105;HRSCAF=3136
GCF_003713225.1	Primary Assembly	Un			RHJU01002080.1	Chromosome		NW_020849645.1	unplaced-scaffold	34051			SczI0sq_2107;HRSCAF=3138
GCF_003713225.1	Primary Assembly	Un			RHJU01002081.1	Chromosome		NW_020849646.1	unplaced-scaffold	28369			SczI0sq_2108;HRSCAF=3139
GCF_003713225.1	Primary Assembly	Un			RHJU01002082.1	Chromosome		NW_020849647.1	unplaced-scaffold	21317			SczI0sq_2109;HRSCAF=3140
GCF_003713225.1	Primary Assembly	Un			RHJU01002083.1	Chromosome		NW_020849648.1	unplaced-scaffold	20616			SczI0sq_2110;HRSCAF=3141
GCF_003713225.1	Primary Assembly	Un			RHJU01002084.1	Chromosome		NW_020849649.1	unplaced-scaffold	79955			SczI0sq_2111;HRSCAF=3142
GCF_003713225.1	Primary Assembly	Un			RHJU01002085.1	Chromosome		NW_020849650.1	unplaced-scaffold	49911			SczI0sq_2112;HRSCAF=3143
GCF_003713225.1	Primary Assembly	Un			RHJU01002086.1	Chromosome		NW_020849651.1	unplaced-scaffold	36323			SczI0sq_2113;HRSCAF=3144
GCF_003713225.1	Primary Assembly	Un			RHJU01002087.1	Chromosome		NW_020849652.1	unplaced-scaffold	25465			SczI0sq_2114;HRSCAF=3145
GCF_003713225.1	Primary Assembly	Un			RHJU01002088.1	Chromosome		NW_020849653.1	unplaced-scaffold	13208			SczI0sq_2115;HRSCAF=3146
GCF_003713225.1	Primary Assembly	Un			RHJU01002089.1	Chromosome		NW_020849654.1	unplaced-scaffold	58423			SczI0sq_2116;HRSCAF=3147
GCF_003713225.1	Primary Assembly	Un			RHJU01002090.1	Chromosome		NW_020849655.1	unplaced-scaffold	24676			SczI0sq_2117;HRSCAF=3149
GCF_003713225.1	Primary Assembly	Un			RHJU01002091.1	Chromosome		NW_020849656.1	unplaced-scaffold	32318			SczI0sq_2118;HRSCAF=3150
GCF_003713225.1	Primary Assembly	Un			RHJU01002092.1	Chromosome		NW_020849657.1	unplaced-scaffold	45338			SczI0sq_2119;HRSCAF=3151
GCF_003713225.1	Primary Assembly	Un			RHJU01002093.1	Chromosome		NW_020849659.1	unplaced-scaffold	25679			SczI0sq_2120;HRSCAF=3152
GCF_003713225.1	Primary Assembly	Un			RHJU01002094.1	Chromosome		NW_020849660.1	unplaced-scaffold	58062			SczI0sq_2121;HRSCAF=3153
GCF_003713225.1	Primary Assembly	Un			RHJU01002095.1	Chromosome		NW_020849661.1	unplaced-scaffold	28197			SczI0sq_2122;HRSCAF=3154
GCF_003713225.1	Primary Assembly	Un			RHJU01002096.1	Chromosome		NW_020849662.1	unplaced-scaffold	84211			SczI0sq_2123;HRSCAF=3155
GCF_003713225.1	Primary Assembly	Un			RHJU01002097.1	Chromosome		NW_020849663.1	unplaced-scaffold	12570			SczI0sq_2124;HRSCAF=3156
GCF_003713225.1	Primary Assembly	Un			RHJU01002098.1	Chromosome		NW_020849664.1	unplaced-scaffold	15476			SczI0sq_2125;HRSCAF=3157
GCF_003713225.1	Primary Assembly	Un			RHJU01002099.1	Chromosome		NW_020849665.1	unplaced-scaffold	74129			SczI0sq_2126;HRSCAF=3158
GCF_003713225.1	Primary Assembly	Un			RHJU01002100.1	Chromosome		NW_020849666.1	unplaced-scaffold	41561			SczI0sq_2127;HRSCAF=3159
GCF_003713225.1	Primary Assembly	Un			RHJU01002101.1	Chromosome		NW_020849667.1	unplaced-scaffold	41315			SczI0sq_2128;HRSCAF=3160
GCF_003713225.1	Primary Assembly	Un			RHJU01002102.1	Chromosome		NW_020849668.1	unplaced-scaffold	35862			SczI0sq_2129;HRSCAF=3161
GCF_003713225.1	Primary Assembly	Un			RHJU01002103.1	Chromosome		NW_020849670.1	unplaced-scaffold	109948			SczI0sq_2130;HRSCAF=3162
GCF_003713225.1	Primary Assembly	Un			RHJU01002104.1	Chromosome		NW_020849671.1	unplaced-scaffold	52450			SczI0sq_2131;HRSCAF=3163
GCF_003713225.1	Primary Assembly	Un			RHJU01002105.1	Chromosome		NW_020849672.1	unplaced-scaffold	37342			SczI0sq_2132;HRSCAF=3164
GCF_003713225.1	Primary Assembly	Un			RHJU01002106.1	Chromosome		NW_020849673.1	unplaced-scaffold	21068			SczI0sq_2133;HRSCAF=3165
GCF_003713225.1	Primary Assembly	Un			RHJU01002107.1	Chromosome		NW_020849674.1	unplaced-scaffold	22953			SczI0sq_2134;HRSCAF=3166
GCF_003713225.1	Primary Assembly	Un			RHJU01002108.1	Chromosome		NW_020849675.1	unplaced-scaffold	218421			SczI0sq_2135;HRSCAF=3167
GCF_003713225.1	Primary Assembly	Un			RHJU01002109.1	Chromosome		NW_020849676.1	unplaced-scaffold	36692			SczI0sq_2136;HRSCAF=3168
GCF_003713225.1	Primary Assembly	Un			RHJU01002110.1	Chromosome		NW_020849677.1	unplaced-scaffold	29797			SczI0sq_2137;HRSCAF=3169
GCF_003713225.1	Primary Assembly	Un			RHJU01002111.1	Chromosome		NW_020849678.1	unplaced-scaffold	18390			SczI0sq_2138;HRSCAF=3170
GCF_003713225.1	Primary Assembly	Un			RHJU01002112.1	Chromosome		NW_020849679.1	unplaced-scaffold	42431			SczI0sq_2139;HRSCAF=3171
GCF_003713225.1	Primary Assembly	Un			RHJU01002113.1	Chromosome		NW_020849681.1	unplaced-scaffold	79468			SczI0sq_2141;HRSCAF=3173
GCF_003713225.1	Primary Assembly	Un			RHJU01002114.1	Chromosome		NW_020849682.1	unplaced-scaffold	46304			SczI0sq_2142;HRSCAF=3174
GCF_003713225.1	Primary Assembly	Un			RHJU01002115.1	Chromosome		NW_020849683.1	unplaced-scaffold	26353			SczI0sq_2143;HRSCAF=3175
GCF_003713225.1	Primary Assembly	Un			RHJU01002116.1	Chromosome		NW_020849684.1	unplaced-scaffold	86172			SczI0sq_2144;HRSCAF=3176
GCF_003713225.1	Primary Assembly	Un			RHJU01002117.1	Chromosome		NW_020849685.1	unplaced-scaffold	81788			SczI0sq_2145;HRSCAF=3177
GCF_003713225.1	Primary Assembly	Un			RHJU01002118.1	Chromosome		NW_020849686.1	unplaced-scaffold	24943			SczI0sq_2146;HRSCAF=3178
GCF_003713225.1	Primary Assembly	Un			RHJU01002119.1	Chromosome		NW_020849687.1	unplaced-scaffold	23262			SczI0sq_2147;HRSCAF=3179
GCF_003713225.1	Primary Assembly	Un			RHJU01002120.1	Chromosome		NW_020849688.1	unplaced-scaffold	38974			SczI0sq_2148;HRSCAF=3180
GCF_003713225.1	Primary Assembly	Un			RHJU01002121.1	Chromosome		NW_020849689.1	unplaced-scaffold	68994			SczI0sq_2149;HRSCAF=3181
GCF_003713225.1	Primary Assembly	Un			RHJU01002122.1	Chromosome		NW_020849691.1	unplaced-scaffold	35989			SczI0sq_2150;HRSCAF=3182
GCF_003713225.1	Primary Assembly	Un			RHJU01002123.1	Chromosome		NW_020849692.1	unplaced-scaffold	25076			SczI0sq_2151;HRSCAF=3183
GCF_003713225.1	Primary Assembly	Un			RHJU01002124.1	Chromosome		NW_020849693.1	unplaced-scaffold	74828			SczI0sq_2152;HRSCAF=3184
GCF_003713225.1	Primary Assembly	Un			RHJU01002125.1	Chromosome		NW_020849694.1	unplaced-scaffold	45494			SczI0sq_2153;HRSCAF=3185
GCF_003713225.1	Primary Assembly	Un			RHJU01002126.1	Chromosome		NW_020849695.1	unplaced-scaffold	31656			SczI0sq_2154;HRSCAF=3186
GCF_003713225.1	Primary Assembly	Un			RHJU01002127.1	Chromosome		NW_020849696.1	unplaced-scaffold	27137			SczI0sq_2155;HRSCAF=3187
GCF_003713225.1	Primary Assembly	Un			RHJU01002128.1	Chromosome		NW_020849697.1	unplaced-scaffold	102952			SczI0sq_2156;HRSCAF=3188
GCF_003713225.1	Primary Assembly	Un			RHJU01002129.1	Chromosome		NW_020849698.1	unplaced-scaffold	23304			SczI0sq_2157;HRSCAF=3189
GCF_003713225.1	Primary Assembly	Un			RHJU01002130.1	Chromosome		NW_020849699.1	unplaced-scaffold	106990			SczI0sq_2158;HRSCAF=3191
GCF_003713225.1	Primary Assembly	Un			RHJU01002131.1	Chromosome		NW_020849700.1	unplaced-scaffold	22569			SczI0sq_2159;HRSCAF=3192
GCF_003713225.1	Primary Assembly	Un			RHJU01002132.1	Chromosome		NW_020849702.1	unplaced-scaffold	60523			SczI0sq_2160;HRSCAF=3193
GCF_003713225.1	Primary Assembly	Un			RHJU01002133.1	Chromosome		NW_020849703.1	unplaced-scaffold	49673			SczI0sq_2161;HRSCAF=3194
GCF_003713225.1	Primary Assembly	Un			RHJU01002134.1	Chromosome		NW_020849704.1	unplaced-scaffold	23744			SczI0sq_2162;HRSCAF=3195
GCF_003713225.1	Primary Assembly	Un			RHJU01002135.1	Chromosome		NW_020849705.1	unplaced-scaffold	28115			SczI0sq_2163;HRSCAF=3196
GCF_003713225.1	Primary Assembly	Un			RHJU01002136.1	Chromosome		NW_020849706.1	unplaced-scaffold	61167			SczI0sq_2164;HRSCAF=3197
GCF_003713225.1	Primary Assembly	Un			RHJU01002137.1	Chromosome		NW_020849707.1	unplaced-scaffold	50646			SczI0sq_2165;HRSCAF=3198
GCF_003713225.1	Primary Assembly	Un			RHJU01002138.1	Chromosome		NW_020849708.1	unplaced-scaffold	28186			SczI0sq_2166;HRSCAF=3199
GCF_003713225.1	Primary Assembly	Un			RHJU01002139.1	Chromosome		NW_020849709.1	unplaced-scaffold	28737			SczI0sq_2167;HRSCAF=3200
GCF_003713225.1	Primary Assembly	Un			RHJU01002140.1	Chromosome		NW_020849710.1	unplaced-scaffold	176769			SczI0sq_2169;HRSCAF=3202
GCF_003713225.1	Primary Assembly	Un			RHJU01002141.1	Chromosome		NW_020849712.1	unplaced-scaffold	17009			SczI0sq_2170;HRSCAF=3203
GCF_003713225.1	Primary Assembly	Un			RHJU01002142.1	Chromosome		NW_020849713.1	unplaced-scaffold	31061			SczI0sq_2171;HRSCAF=3204
GCF_003713225.1	Primary Assembly	Un			RHJU01002143.1	Chromosome		NW_020849714.1	unplaced-scaffold	26700			SczI0sq_2172;HRSCAF=3205
GCF_003713225.1	Primary Assembly	Un			RHJU01002144.1	Chromosome		NW_020849715.1	unplaced-scaffold	39770			SczI0sq_2173;HRSCAF=3206
GCF_003713225.1	Primary Assembly	Un			RHJU01002145.1	Chromosome		NW_020849716.1	unplaced-scaffold	41613			SczI0sq_2174;HRSCAF=3207
GCF_003713225.1	Primary Assembly	Un			RHJU01002146.1	Chromosome		NW_020849717.1	unplaced-scaffold	35181			SczI0sq_2175;HRSCAF=3208
GCF_003713225.1	Primary Assembly	Un			RHJU01002147.1	Chromosome		NW_020849718.1	unplaced-scaffold	33415			SczI0sq_2176;HRSCAF=3209
GCF_003713225.1	Primary Assembly	Un			RHJU01002148.1	Chromosome		NW_020849719.1	unplaced-scaffold	19190			SczI0sq_2177;HRSCAF=3210
GCF_003713225.1	Primary Assembly	Un			RHJU01002149.1	Chromosome		NW_020849720.1	unplaced-scaffold	50317			SczI0sq_2178;HRSCAF=3211
GCF_003713225.1	Primary Assembly	Un			RHJU01002150.1	Chromosome		NW_020849721.1	unplaced-scaffold	17496			SczI0sq_2179;HRSCAF=3212
GCF_003713225.1	Primary Assembly	Un			RHJU01002151.1	Chromosome		NW_020849723.1	unplaced-scaffold	23683			SczI0sq_2180;HRSCAF=3213
GCF_003713225.1	Primary Assembly	Un			RHJU01002152.1	Chromosome		NW_020849724.1	unplaced-scaffold	7292			SczI0sq_2181;HRSCAF=3214
GCF_003713225.1	Primary Assembly	Un			RHJU01002153.1	Chromosome		NW_020849725.1	unplaced-scaffold	23940			SczI0sq_2182;HRSCAF=3215
GCF_003713225.1	Primary Assembly	Un			RHJU01002154.1	Chromosome		NW_020849726.1	unplaced-scaffold	46733			SczI0sq_2183;HRSCAF=3216
GCF_003713225.1	Primary Assembly	Un			RHJU01002155.1	Chromosome		NW_020849727.1	unplaced-scaffold	36156			SczI0sq_2184;HRSCAF=3217
GCF_003713225.1	Primary Assembly	Un			RHJU01002156.1	Chromosome		NW_020849728.1	unplaced-scaffold	63155			SczI0sq_2185;HRSCAF=3219
GCF_003713225.1	Primary Assembly	Un			RHJU01002157.1	Chromosome		NW_020849729.1	unplaced-scaffold	29397			SczI0sq_2186;HRSCAF=3220
GCF_003713225.1	Primary Assembly	Un			RHJU01002158.1	Chromosome		NW_020849730.1	unplaced-scaffold	20628			SczI0sq_2187;HRSCAF=3221
GCF_003713225.1	Primary Assembly	Un			RHJU01002159.1	Chromosome		NW_020849731.1	unplaced-scaffold	30402			SczI0sq_2188;HRSCAF=3222
GCF_003713225.1	Primary Assembly	Un			RHJU01002160.1	Chromosome		NW_020849732.1	unplaced-scaffold	40242			SczI0sq_2189;HRSCAF=3223
GCF_003713225.1	Primary Assembly	Un			RHJU01002161.1	Chromosome		NW_020849733.1	unplaced-scaffold	19544			SczI0sq_2190;HRSCAF=3224
GCF_003713225.1	Primary Assembly	Un			RHJU01002162.1	Chromosome		NW_020849734.1	unplaced-scaffold	8677			SczI0sq_2191;HRSCAF=3225
GCF_003713225.1	Primary Assembly	Un			RHJU01002163.1	Chromosome		NW_020849735.1	unplaced-scaffold	40963			SczI0sq_2192;HRSCAF=3226
GCF_003713225.1	Primary Assembly	Un			RHJU01002164.1	Chromosome		NW_020849736.1	unplaced-scaffold	25219			SczI0sq_2193;HRSCAF=3227
GCF_003713225.1	Primary Assembly	Un			RHJU01002165.1	Chromosome		NW_020849737.1	unplaced-scaffold	31686			SczI0sq_2194;HRSCAF=3228
GCF_003713225.1	Primary Assembly	Un			RHJU01002166.1	Chromosome		NW_020849738.1	unplaced-scaffold	29179			SczI0sq_2195;HRSCAF=3229
GCF_003713225.1	Primary Assembly	Un			RHJU01002167.1	Chromosome		NW_020849739.1	unplaced-scaffold	31641			SczI0sq_2196;HRSCAF=3230
GCF_003713225.1	Primary Assembly	Un			RHJU01002168.1	Chromosome		NW_020849740.1	unplaced-scaffold	23003			SczI0sq_2197;HRSCAF=3231
GCF_003713225.1	Primary Assembly	Un			RHJU01002169.1	Chromosome		NW_020849741.1	unplaced-scaffold	17134			SczI0sq_2198;HRSCAF=3232
GCF_003713225.1	Primary Assembly	Un			RHJU01002170.1	Chromosome		NW_020849742.1	unplaced-scaffold	27742			SczI0sq_2199;HRSCAF=3233
GCF_003713225.1	Primary Assembly	Un			RHJU01002171.1	Chromosome		NW_020849745.1	unplaced-scaffold	45851			SczI0sq_2200;HRSCAF=3234
GCF_003713225.1	Primary Assembly	Un			RHJU01002172.1	Chromosome		NW_020849746.1	unplaced-scaffold	18354			SczI0sq_2201;HRSCAF=3235
GCF_003713225.1	Primary Assembly	Un			RHJU01002173.1	Chromosome		NW_020849747.1	unplaced-scaffold	12420			SczI0sq_2202;HRSCAF=3236
GCF_003713225.1	Primary Assembly	Un			RHJU01002174.1	Chromosome		NW_020849748.1	unplaced-scaffold	15010			SczI0sq_2203;HRSCAF=3237
GCF_003713225.1	Primary Assembly	Un			RHJU01002175.1	Chromosome		NW_020849749.1	unplaced-scaffold	18519			SczI0sq_2204;HRSCAF=3238
GCF_003713225.1	Primary Assembly	Un			RHJU01002176.1	Chromosome		NW_020849750.1	unplaced-scaffold	227135			SczI0sq_2205;HRSCAF=3239
GCF_003713225.1	Primary Assembly	Un			RHJU01002177.1	Chromosome		NW_020849751.1	unplaced-scaffold	21727			SczI0sq_2206;HRSCAF=3240
GCF_003713225.1	Primary Assembly	Un			RHJU01002178.1	Chromosome		NW_020849752.1	unplaced-scaffold	51876			SczI0sq_2207;HRSCAF=3241
GCF_003713225.1	Primary Assembly	Un			RHJU01002179.1	Chromosome		NW_020849753.1	unplaced-scaffold	18002			SczI0sq_2208;HRSCAF=3242
GCF_003713225.1	Primary Assembly	Un			RHJU01002180.1	Chromosome		NW_020849754.1	unplaced-scaffold	67915			SczI0sq_2209;HRSCAF=3243
GCF_003713225.1	Primary Assembly	Un			RHJU01002181.1	Chromosome		NW_020849756.1	unplaced-scaffold	45023			SczI0sq_2210;HRSCAF=3244
GCF_003713225.1	Primary Assembly	Un			RHJU01002182.1	Chromosome		NW_020849757.1	unplaced-scaffold	88980			SczI0sq_2211;HRSCAF=3245
GCF_003713225.1	Primary Assembly	Un			RHJU01002183.1	Chromosome		NW_020849758.1	unplaced-scaffold	22004			SczI0sq_2212;HRSCAF=3246
GCF_003713225.1	Primary Assembly	Un			RHJU01002184.1	Chromosome		NW_020849759.1	unplaced-scaffold	16752			SczI0sq_2213;HRSCAF=3247
GCF_003713225.1	Primary Assembly	Un			RHJU01002185.1	Chromosome		NW_020849760.1	unplaced-scaffold	83603			SczI0sq_2214;HRSCAF=3248
GCF_003713225.1	Primary Assembly	Un			RHJU01002186.1	Chromosome		NW_020849761.1	unplaced-scaffold	74013			SczI0sq_2215;HRSCAF=3249
GCF_003713225.1	Primary Assembly	Un			RHJU01002187.1	Chromosome		NW_020849762.1	unplaced-scaffold	46224			SczI0sq_2216;HRSCAF=3250
GCF_003713225.1	Primary Assembly	Un			RHJU01002188.1	Chromosome		NW_020849763.1	unplaced-scaffold	33176			SczI0sq_2217;HRSCAF=3251
GCF_003713225.1	Primary Assembly	Un			RHJU01002189.1	Chromosome		NW_020849764.1	unplaced-scaffold	34271			SczI0sq_2218;HRSCAF=3252
GCF_003713225.1	Primary Assembly	Un			RHJU01002190.1	Chromosome		NW_020849765.1	unplaced-scaffold	50152			SczI0sq_2219;HRSCAF=3253
GCF_003713225.1	Primary Assembly	Un			RHJU01002191.1	Chromosome		NW_020849767.1	unplaced-scaffold	50264			SczI0sq_2220;HRSCAF=3254
GCF_003713225.1	Primary Assembly	Un			RHJU01002192.1	Chromosome		NW_020849768.1	unplaced-scaffold	29626			SczI0sq_2221;HRSCAF=3255
GCF_003713225.1	Primary Assembly	Un			RHJU01002193.1	Chromosome		NW_020849769.1	unplaced-scaffold	26693			SczI0sq_2222;HRSCAF=3256
GCF_003713225.1	Primary Assembly	Un			RHJU01002194.1	Chromosome		NW_020849770.1	unplaced-scaffold	29633			SczI0sq_2223;HRSCAF=3257
GCF_003713225.1	Primary Assembly	Un			RHJU01002195.1	Chromosome		NW_020849771.1	unplaced-scaffold	32680			SczI0sq_2224;HRSCAF=3258
GCF_003713225.1	Primary Assembly	Un			RHJU01002196.1	Chromosome		NW_020849772.1	unplaced-scaffold	41680			SczI0sq_2225;HRSCAF=3259
GCF_003713225.1	Primary Assembly	Un			RHJU01002197.1	Chromosome		NW_020849773.1	unplaced-scaffold	31021			SczI0sq_2226;HRSCAF=3260
GCF_003713225.1	Primary Assembly	Un			RHJU01002198.1	Chromosome		NW_020849774.1	unplaced-scaffold	36637			SczI0sq_2227;HRSCAF=3261
GCF_003713225.1	Primary Assembly	Un			RHJU01002199.1	Chromosome		NW_020849775.1	unplaced-scaffold	21409			SczI0sq_2228;HRSCAF=3262
GCF_003713225.1	Primary Assembly	Un			RHJU01002200.1	Chromosome		NW_020849776.1	unplaced-scaffold	22009			SczI0sq_2229;HRSCAF=3263
GCF_003713225.1	Primary Assembly	Un			RHJU01002201.1	Chromosome		NW_020849778.1	unplaced-scaffold	19911			SczI0sq_2230;HRSCAF=3264
GCF_003713225.1	Primary Assembly	Un			RHJU01002202.1	Chromosome		NW_020849779.1	unplaced-scaffold	11285			SczI0sq_2231;HRSCAF=3266
